('SL04652-2022-11-01-21','S1-21','GtEvZjaNCKnIUat', 'MB')
('AC22517-2022-11-02-8882','A494-8','VjtJxHZiytWDAHU', 'LB')
('AC22517-2022-11-02-8883','A494-9','mNhYtYDSyfJUAv', 'UB')
('AC04652-2022-11-01-8787','A489-3','QpHuUvjHIHGCisfF', 'UB')
('SL22517-2022-11-02-8759','S365-23','GMAbGtTWePZIZgCp', 'SL')
('AC04652-2022-11-01-8790','A489-6','upqH', 'SU')
('AC22517-2022-11-02-8891','A494-17','RvTLFlFs', 'SL')
('AC04652-2022-11-01-8793','A489-9','sbgSOVAVmlHEEeJQ', 'UB')
('AC04652-2022-11-02-8677','A483-1','ZW', 'LB')
('AC04652-2022-11-01-8800','A489-16','NDkWF', 'UB')
('AC12058-2022-11-01-8771','A488-5','kz', 'SL')
('AC04652-2022-11-01-8802','A489-18','wjHYwqVY', 'SU')
('SL22517-2022-11-01-8692','S363-4','njEehKA', 'LB')
('SL12058-2022-11-01-8732','S364-20','ZiyJbM', 'LB')
('AC22517-2022-11-02-8899','A495-7','vlHDNjHr', 'LB')
('AC04652-2022-11-02-8681','A483-5','fJdvTYPaYMeDV', 'SL')
('AC12058-2022-11-01-8776','A488-10','CeeIrtMgO', 'UB')
('AC04652-2022-11-01-8811','A490-9','VBZJEbkulI', 'UB')
('AC22517-2022-11-01-8687','A483-11','XnS', 'SL')
('AC04652-2022-11-02-8684','A483-8','UzEgiwCanX', 'LB')
('AC22517-2022-11-02-8906','A495-14','aHktV', 'LB')
('AC22517-2022-11-01-8690','A483-14','wCTJTmu', 'LB')
('SL04652-2022-11-02-8790','S367-6','rDC', 'UB')
('SL12058-2022-11-01-8747','S365-11','fBrksnCdChkxAaX', 'UB')
('AC22517-2022-11-01-8697','A484-3','hRIJeFzhVPrVPPn', 'UB')
('AC12058-2022-11-01-8783','A488-17','zEWEDL', 'SL')
('SL22517-2022-11-02-8785','S367-1','NGzyRWe', 'LB')
('AC22517-2022-11-01-8699','A484-5','Yq', 'SL')
('AC04652-2022-11-02-8691','A483-15','dnrQuVsYXaxnEHQk', 'UB')
('AC04652-2022-11-02-8692','A483-16','rVxVuLfacBXRRH', 'UB')
('AC04652-2022-11-02-8693','A483-17','GRZaIGuE', 'SL')
('SL04652-2022-11-01-8701','S363-13','vi', 'MB')
('SL22517-2022-11-01-8708','S363-20','TPzXCjNumGBWPsU', 'LB')
('AC22517-2022-11-02-8916','A496-6','AbUoWqcDkiaX', 'SU')
('SL04652-2022-11-01-8704','S363-16','BCWpnnImPiai', 'SU')
('SL22517-2022-11-02-8793','S367-9','CS', 'LB')
('AC04652-2022-11-02-8697','A484-3','ey', 'UB')
('AC22517-2022-11-02-8920','A496-10','nSbBBHPLMrUQ', 'UB')
('SL04652-2022-11-02-8813','S368-5','IPwOgOeyEEJ', 'MB')
('AC04652-2022-11-02-8700','A484-6','mLvAcBciBEDf', 'SU')
('SL22517-2022-11-01-8714','S364-2','plmhRxiwuO', 'MB')
('SL04652-2022-11-02-8817','S368-9','qJdCPNDzo', 'LB')
('SL22517-2022-11-02-8797','S367-13','gSZXmEWhU', 'MB')
('SL22517-2022-11-02-8798','S367-14','FDLdjLlCrDOtpN', 'UB')
('SL04652-2022-11-02-8820','S368-12','t', 'LB')
('SL22517-2022-11-02-8800','S367-16','FsKuu', 'SU')
('SL12058-2022-11-01-8759','S365-23','ARhC', 'SL')
('SL04652-2022-11-02-8824','S368-16','OFiqTrmMbuV', 'SU')
('SL12058-2022-11-01-8760','S365-24','IdRNYcqvCQPZ', 'SU')
('SL22517-2022-11-01-8722','S364-10','XIeEXZNTxXltaA', 'MB')
('SL22517-2022-11-02-8803','S367-19','nwtNNFxTunkAr', 'UB')
('AC04652-2022-11-02-8705','A484-11','QZcVpchGXUF', 'SL')
('AC04652-2022-11-01-8846','A492-8','kGrMrWAEJLuMAO', 'LB')
('AC22517-2022-11-02-8930','A497-2','paKWomXO', 'LB')
('AC12058-2022-11-01-8806','A490-4','bQxWywb', 'UB')
('AC04652-2022-11-01-8851','A492-13','zRuTMSBbM', 'LB')
('AC04652-2022-11-01-8853','A492-15','FtWtBQSP', 'UB')
('AC04652-2022-11-02-8711','A484-17','tSZ', 'SL')
('AC22517-2022-11-02-8936','A497-8','tXnZGluNNC', 'LB')
('AC22517-2022-11-02-8937','A497-9','kmisCqqmOa', 'UB')
('SL04652-2022-11-01-8731','S364-19','IBPQqFVg', 'UB')
('SL22517-2022-11-01-8730','S364-18','YOjRWtDiijWrn', 'MB')
('SL04652-2022-11-01-8733','S364-21','LIKGYkgyD', 'MB')
('SL22517-2022-11-01-8732','S364-20','avzviVe', 'LB')
('AC22517-2022-11-02-8943','A497-15','rHmPt', 'UB')
('AC04652-2022-11-01-8857','A493-1','mVXczucxyiyA', 'LB')
('SL22517-2022-11-02-8816','S368-8','CVryHzSKI', 'SU')
('AC22517-2022-11-01-8728','A485-16','SFFEPrvfICUHDaHT', 'UB')
('AC04652-2022-11-02-8720','A485-8','vJpenJJnyr', 'LB')
('SL04652-2022-11-01-8740','S365-4','DGtwZJGeZZHDP', 'LB')
('AC04652-2022-11-02-8723','A485-11','o', 'SL')
('AC04652-2022-11-01-8859','A493-3','qFCOGOuxcxtNU', 'UB')
('SL22517-2022-11-02-8820','S368-12','fwJfjko', 'LB')
('SL04652-2022-11-01-8742','S365-6','hRZjPyCyNJveEQlk', 'UB')
('SL12058-2022-11-01-8775','S366-15','Fhsakjf', 'SL')
('SL04652-2022-11-02-8850','S369-18','oakwYf', 'MB')
('SL12058-2022-11-01-8776','S366-16','ecCequ', 'SU')
('AC04652-2022-11-01-8864','A493-8','sxpLC', 'LB')
('SL22517-2022-11-01-8742','S365-6','toeOaXbL', 'UB')
('AC22517-2022-11-02-8953','A498-7','hKEjNNxYpfk', 'LB')
('SL04652-2022-11-01-8745','S365-9','v', 'LB')
('AC04652-2022-11-02-8729','A485-17','URe', 'SL')
('AC22517-2022-11-01-8737','A486-7','wjD', 'LB')
('AC04652-2022-11-01-8868','A493-12','SNfudOUzQLbBhpH', 'SU')
('AC22517-2022-11-02-8960','A498-14','RQQaiLjJwUBdGv', 'LB')
('SL12058-2022-11-01-8786','S367-2','ribtTDPe', 'MB')
('AC12058-2022-11-01-8828','A491-8','BqIet', 'LB')
('AC22517-2022-11-01-8739','A486-9','NLClYvyvuk', 'UB')
('AC04652-2022-11-02-8733','A486-3','O', 'UB')
('SL12058-2022-11-01-8789','S367-5','CyxDoNW', 'MB')
('SL04652-2022-11-02-8861','S370-5','xCaJsMoYSPJVO', 'MB')
('AC22517-2022-11-02-8965','A499-1','LOAhrnogeH', 'LB')
('AC04652-2022-11-02-8737','A486-7','KEl', 'LB')
('AC12058-2022-11-01-8830','A491-10','jCSp', 'UB')
('AC12058-2022-11-01-8831','A491-11','Fn', 'SL')
('SL04652-2022-11-02-8868','S370-12','hbmKWeKPAIrjWGFT', 'LB')
('SL04652-2022-11-02-8873','S370-17','TV', 'LB')
('SL04652-2022-11-02-8874','S370-18','IvitVcEhcklLLikj', 'MB')
('AC22517-2022-11-02-8978','A499-14','SGWijqWrefCBDK', 'LB')
('SL04652-2022-11-02-8876','S370-20','dzmBcqsrGjE', 'LB')
('SL22517-2022-11-01-8755','S365-19','taTGdvePHnd', 'UB')
('SL12058-2022-11-01-8802','S367-18','FuuCFPZElS', 'MB')
('AC22517-2022-11-01-8750','A487-2','UDUCBLqnSoGZ', 'LB')
('AC04652-2022-11-02-8747','A486-17','oqAZbNDp', 'SL')
('AC22517-2022-11-02-8983','A500-1','UKJOorXW', 'LB')
('SL22517-2022-11-01-8762','S366-2','ZlfvmlHUH', 'MB')
('AC22517-2022-11-01-8755','A487-7','yOX', 'LB')
('AC22517-2022-11-02-8984','A500-2','xIbvRBYGGTl', 'LB')
('SL22517-2022-11-02-8852','S369-20','FoPvU', 'LB')
('AC22517-2022-11-02-8986','A500-4','UUOCArpJdjFCe', 'UB')
('SL22517-2022-11-01-8768','S366-8','zfWbkhXqRuMdawN', 'SU')
('SL22517-2022-11-01-8770','S366-10','CMcJA', 'MB')
('AC12058-2022-11-01-8849','A492-11','FNIaols', 'SL')
('SL22517-2022-11-02-8856','S369-24','MbGcN', 'SU')
('AC04652-2022-11-01-8892','A494-18','VRjUc', 'SU')
('AC22517-2022-11-01-8765','A487-17','mLIlF', 'SL')
('SL22517-2022-11-02-8866','S370-10','UN', 'MB')
('AC04652-2022-11-02-8758','A487-10','OOIPoxnAPnBuw', 'UB')
('AC22517-2022-11-02-8996','A500-14','kjAHbMGZFVOqU', 'LB')
('AC22517-2022-11-01-8768','A488-2','Yw', 'LB')
('SL22517-2022-11-02-8868','S370-12','zvYDJdczL', 'LB')
('SL04652-2022-11-01-8786','S367-2','QIqlOMIVla', 'MB')
('SL12058-2022-11-01-8824','S368-16','QdOQAhPiinjKbB', 'SU')
('SL04652-2022-11-01-8789','S367-5','rNtshUMBYtHBHEDj', 'MB')
('AC12058-2022-11-01-8862','A493-6','BPsCVrdE', 'SU')
('AC04652-2022-11-02-8764','A487-16','IjrEgsQopgFveA', 'UB')
('SL22517-2022-11-02-8873','S370-17','UqqADeAMAvS', 'LB')
('AC12058-2022-11-01-8864','A493-8','zMbh', 'LB')
('AC04652-2022-11-01-8906','A495-14','YjkTejLLvAD', 'LB')
('SL04652-2022-11-01-8791','S367-7','LZG', 'SL')
('SL22517-2022-11-01-8794','S367-10','NyBsGMNQ', 'MB')
('SL22517-2022-11-02-8877','S370-21','GgwB', 'MB')
('AC22517-2022-11-01-8780','A488-14','tCxcbrgvbOCW', 'LB')
('AC12058-2022-11-01-8872','A493-16','prEfSYaaWOb', 'UB')
('AC04652-2022-11-02-8772','A488-6','UksPKrv', 'SU')
('AC22517-2022-11-01-8786','A489-2','zmfzeXh', 'LB')
('SL04652-2022-11-02-8911','S372-7','ZFx', 'SL')
('AC22517-2022-11-02-9018','A501-18','zbKMORrorhMlZd', 'SU')
('SL12058-2022-11-01-8842','S369-10','DAFSk', 'MB')
('SL12058-2022-11-01-8843','S369-11','SAevPCXnKuT', 'UB')
('SL04652-2022-11-01-8805','S367-21','fS', 'MB')
('AC22517-2022-11-02-9026','A502-8','aHlEAT', 'LB')
('SL22517-2022-11-01-8804','S367-20','gtRNUGs', 'LB')
('AC04652-2022-11-02-8782','A488-16','nFwkkM', 'UB')
('AC22517-2022-11-01-8795','A489-11','RHRywXkkXmCRgQq', 'SL')
('SL22517-2022-11-02-8899','S371-19','aroV', 'UB')
('AC22517-2022-11-02-9039','A503-3','Gas', 'UB')
('SL22517-2022-11-02-8902','S371-22','OkkkxxELC', 'UB')
('SL04652-2022-11-01-8818','S368-10','FJQOUunUs', 'MB')
('AC04652-2022-11-01-8930','A497-2','S', 'LB')
('AC04652-2022-11-02-8785','A489-1','PKiyoSOvShCT', 'LB')
('AC22517-2022-11-01-8802','A489-18','XUjFPVayuhcl', 'SU')
('AC04652-2022-11-01-8932','A497-4','MhDUFFImfvwtYeH', 'UB')
('AC22517-2022-11-01-8804','A490-2','WunZ', 'LB')
('AC04652-2022-11-01-8934','A497-6','pLofhHnDLhNVog', 'SU')
('SL22517-2022-11-01-8817','S368-9','zQrMwBLctTN', 'LB')
('AC04652-2022-11-01-8936','A497-8','zfeoKAv', 'LB')
('SL22517-2022-11-02-8908','S372-4','RdqHjPIVF', 'LB')
('SL22517-2022-11-01-8822','S368-14','aXCPe', 'UB')
('SL22517-2022-11-01-8823','S368-15','hTgUb', 'SL')
('AC12058-2022-11-01-8897','A495-5','V', 'SL')
('AC04652-2022-11-01-8940','A497-12','GZnP', 'SU')
('SL22517-2022-11-02-8911','S372-7','rtRsRpg', 'SL')
('SL22517-2022-11-02-8913','S372-9','pzZi', 'LB')
('AC12058-2022-11-01-8901','A495-9','uklmc', 'UB')
('SL04652-2022-11-02-8936','S373-8','dEhcgH', 'SU')
('SL22517-2022-11-01-8830','S368-22','TRyHj', 'UB')
('AC22517-2022-11-01-8817','A490-15','hiampUnzPDwKSEsQ', 'UB')
('AC04652-2022-11-01-8957','A498-11','UduCFWXVbAArTFV', 'SL')
('AC04652-2022-11-01-8958','A498-12','Imm', 'SU')
('SL04652-2022-11-02-8945','S373-17','LVlTAyJVzOjs', 'LB')
('SL22517-2022-11-02-8926','S372-22','xOZ', 'UB')
('SL04652-2022-11-01-8839','S369-7','dqtrqZqp', 'SL')
('AC12058-2022-11-01-8909','A495-17','efAoXKIobtdmnNPN', 'SL')
('AC12058-2022-11-01-8910','A495-18','UNdxMloZxUew', 'SU')
('AC22517-2022-11-02-9064','A504-10','ENRkRrmfhRvTOTZ', 'UB')
('AC12058-2022-11-01-8912','A496-2','H', 'LB')
('SL04652-2022-11-02-8950','S373-22','fRBmuFKg', 'UB')
('SL12058-2022-11-01-8881','S371-1','WNMBsybEkQO', 'LB')
('SL04652-2022-11-02-8952','S373-24','lZus', 'SU')
('AC12058-2022-11-01-8915','A496-5','vgnXJWQzWtJj', 'SL')
('AC04652-2022-11-01-8967','A499-3','a', 'UB')
('AC22517-2022-11-02-9070','A504-16','Hw', 'UB')
('AC04652-2022-11-01-8969','A499-5','jdxSPsI', 'SL')
('AC22517-2022-11-02-9072','A504-18','RYztt', 'SU')
('SL12058-2022-11-01-8889','S371-9','NDcAckZtV', 'LB')
('AC22517-2022-11-01-8830','A491-10','aoECZpSixhVl', 'UB')
('SL22517-2022-11-01-8851','S369-19','E', 'UB')
('AC04652-2022-11-02-8822','A491-2','dYb', 'LB')
('AC22517-2022-11-02-9077','A505-5','cYCy', 'SL')
('SL22517-2022-11-02-8959','S374-7','eadHYEXKVQZso', 'SL')
('SL04652-2022-11-02-8966','S374-14','xrZFNfvJpbc', 'UB')
('SL12058-2022-11-01-8904','S371-24','lvkGmurnBVgblmL', 'SU')
('AC22517-2022-11-02-9084','A505-12','eNL', 'SU')
('AC04652-2022-11-02-8827','A491-7','ZiIdoTXPFkdhDkCf', 'LB')
('SL04652-2022-11-02-8971','S374-19','Tcx', 'UB')
('SL04652-2022-11-01-8863','S370-7','LTbVFjGNZT', 'SL')
('AC04652-2022-11-01-8986','A500-4','dhjVwsRdxGTzaJL', 'UB')
('SL04652-2022-11-01-8865','S370-9','GffRjpJrfek', 'LB')
('AC04652-2022-11-01-8988','A500-6','BextPzJBho', 'SU')
('AC12058-2022-11-01-8933','A497-5','brUxoKZfjYguUAW', 'SL')
('SL04652-2022-11-01-8870','S370-14','lRnDFwHm', 'UB')
('SL12058-2022-11-01-8912','S372-8','zNKgNuvgNapKCu', 'SU')
('SL22517-2022-11-01-8870','S370-14','Bx', 'UB')
('AC04652-2022-11-01-8992','A500-10','sRoioEQrrXKyHuPX', 'UB')
('SL12058-2022-11-01-8913','S372-9','oCkudqMYzIGsq', 'LB')
('SL12058-2022-11-01-8915','S372-11','NKtojP', 'UB')
('AC22517-2022-11-02-9094','A506-4','fNoCFcZZuClZAZPO', 'UB')
('AC22517-2022-11-02-9095','A506-5','GEyRMKZo', 'SL')
('SL04652-2022-11-02-8979','S375-3','GCJJZcIncUoEwh', 'UB')
('SL12058-2022-11-01-8917','S372-13','ZJIDcdOpVfKYuk', 'MB')
('SL12058-2022-11-01-8918','S372-14','LyPHY', 'UB')
('SL12058-2022-11-01-8919','S372-15','LeFY', 'SL')
('AC12058-2022-11-01-8942','A497-14','O', 'LB')
('AC04652-2022-11-02-8841','A492-3','DVkHbChzCip', 'UB')
('SL22517-2022-11-01-8875','S370-19','WrsamU', 'UB')
('SL04652-2022-11-01-8881','S371-1','mTVxQwMLHIPIYq', 'LB')
('SL04652-2022-11-01-8882','S371-2','ufvxsXaLxcvROjgj', 'MB')
('SL22517-2022-11-02-8986','S375-10','pCwHzkYnPNdqGMEC', 'MB')
('AC04652-2022-11-01-9001','A501-1','eLr', 'LB')
('SL22517-2022-11-02-8988','S375-12','RUtGSjq', 'LB')
('AC04652-2022-11-01-9003','A501-3','AgNNITpbxjPMylVi', 'UB')
('SL12058-2022-11-01-8925','S372-21','GO', 'MB')
('SL04652-2022-11-02-8987','S375-11','sNumoBc', 'UB')
('AC12058-2022-11-01-8953','A498-7','JahFxDcVXmjZ', 'LB')
('AC04652-2022-11-02-8850','A492-12','poutOuFZLjZLc', 'SU')
('SL04652-2022-11-01-8902','S371-22','nKytf', 'UB')
('SL12058-2022-11-01-8937','S373-9','MUnXVANXmjLy', 'LB')
('AC22517-2022-11-02-9113','A507-5','iVTJ', 'SL')
('AC04652-2022-11-01-9014','A501-14','GRtn', 'LB')
('AC22517-2022-11-02-9116','A507-8','rS', 'LB')
('SL12058-2022-11-01-8947','S373-19','HuhawE', 'UB')
('SL22517-2022-11-02-9000','S375-24','koYvHfcusT', 'SU')
('AC22517-2022-11-02-9121','A507-13','LVQqfjLQVmA', 'LB')
('SL22517-2022-11-02-9004','S376-4','ZyTxbJxr', 'LB')
('AC04652-2022-11-02-8865','A493-9','TfXWlJXgOWfeboCs', 'UB')
('SL12058-2022-11-01-8956','S374-4','XzaTEEnM', 'LB')
('SL22517-2022-11-02-9005','S376-5','ojY', 'MB')
('SL22517-2022-11-01-8903','S371-23','pWKDWRsmsqEi', 'SL')
('SL04652-2022-11-01-8918','S372-14','XtgbtcsepqCaty', 'UB')
('AC22517-2022-11-01-8879','A494-5','JBFqfLMQO', 'SL')
('AC04652-2022-11-02-8874','A493-18','txkX', 'SU')
('SL04652-2022-11-01-8921','S372-17','XfeHYscZyZN', 'LB')
('SL22517-2022-11-01-8905','S372-1','nDPuY', 'LB')
('SL12058-2022-11-01-8963','S374-11','FEyiNuYxzpr', 'UB')
('SL22517-2022-11-01-8907','S372-3','wKwjrd', 'UB')
('SL04652-2022-11-02-9006','S376-6','mKFrtzHSLmbEbv', 'UB')
('AC04652-2022-11-01-9033','A502-15','LkjQXxWXZwqchchi', 'UB')
('SL22517-2022-11-02-9011','S376-11','GfCfEpKoSUY', 'UB')
('SL04652-2022-11-01-8926','S372-22','dWyY', 'UB')
('AC04652-2022-11-02-8881','A494-7','ZggQFfNjcnqHr', 'LB')
('SL04652-2022-11-02-9009','S376-9','MLuPXoeRCvvEI', 'LB')
('AC22517-2022-11-02-9128','A508-2','kMlgDBkzDhCUr', 'LB')
('AC04652-2022-11-01-9038','A503-2','nSwLX', 'LB')
('AC22517-2022-11-01-8891','A494-17','hygBneO', 'SL')
('AC04652-2022-11-02-8889','A494-15','zSqOu', 'UB')
('SL22517-2022-11-01-8919','S372-15','fZiqryUQ', 'SL')
('AC04652-2022-11-01-9042','A503-6','lYgebpCtSFHeEQe', 'SU')
('AC04652-2022-11-02-8894','A495-2','KbFfH', 'LB')
('SL12058-2022-11-01-8981','S375-5','aCU', 'MB')
('AC04652-2022-11-01-9045','A503-9','JKOUxT', 'UB')
('SL22517-2022-11-02-9029','S377-5','SvUOtRVcPJP', 'MB')
('SL22517-2022-11-01-8926','S372-22','wPeNH', 'UB')
('SL12058-2022-11-01-8985','S375-9','XeWOkNg', 'LB')
('AC22517-2022-11-02-9142','A508-16','DVnFIIqLIOVCwleu', 'UB')
('AC04652-2022-11-02-8900','A495-8','pqHQZZdtDpPncB', 'LB')
('AC04652-2022-11-01-9050','A503-14','EPFpDplschFcebtV', 'LB')
('AC04652-2022-11-02-8905','A495-13','efiaEqc', 'LB')
('AC04652-2022-11-02-8906','A495-14','sVAbONdgRlXosW', 'LB')
('AC22517-2022-11-01-8907','A495-15','oRsOCN', 'UB')
('SL12058-2022-11-01-8992','S375-16','KtZOGnUb', 'SU')
('SL04652-2022-11-02-9029','S377-5','dCj', 'MB')
('SL22517-2022-11-01-8933','S373-5','K', 'MB')
('SL22517-2022-11-01-8934','S373-6','J', 'UB')
('SL22517-2022-11-01-8935','S373-7','G', 'SL')
('SL04652-2022-11-02-9033','S377-9','jOLTtTJ', 'LB')
('AC22517-2022-11-01-8914','A496-4','eCJxSNyOYCyUv', 'UB')
('SL12058-2022-11-01-9001','S376-1','rkCot', 'LB')
('AC12058-2022-11-01-9007','A501-7','TwvQksAfm', 'LB')
('AC12058-2022-11-01-9008','A501-8','eZAWytBhHq', 'LB')
('SL12058-2022-11-01-9004','S376-4','DotSlAbhN', 'LB')
('AC04652-2022-11-02-8915','A496-5','AgkVM', 'SL')
('AC22517-2022-11-02-9159','A509-15','flBAKygil', 'UB')
('SL04652-2022-11-02-9037','S377-13','kWVRsiZcj', 'MB')
('AC04652-2022-11-02-8918','A496-8','r', 'LB')
('AC12058-2022-11-01-9014','A501-14','gZVvtYWivtjPah', 'LB')
('SL22517-2022-11-01-8948','S373-20','WxHvBEe', 'LB')
('AC12058-2022-11-01-9017','A501-17','ZUuTdlJIcMdvCx', 'SL')
('SL12058-2022-11-01-9010','S376-10','MAcY', 'MB')
('SL22517-2022-11-02-9056','S378-8','cFYrpeTZFsBdhU', 'SU')
('AC04652-2022-11-01-9066','A504-12','uTridHbGlOKmPmV', 'SU')
('SL04652-2022-11-01-8952','S373-24','ZiT', 'SU')
('SL04652-2022-11-01-8953','S374-1','zH', 'LB')
('SL22517-2022-11-02-9058','S378-10','uCXhRqy', 'MB')
('AC04652-2022-11-02-8930','A497-2','lhIdBJzEmbkFWt', 'LB')
('AC04652-2022-11-01-9069','A504-15','hxxjV', 'UB')
('SL12058-2022-11-01-9017','S376-17','Fj', 'LB')
('AC22517-2022-11-02-9174','A510-12','VGNZ', 'SU')
('AC12058-2022-11-01-9026','A502-8','cdpGUOchZzTmzu', 'LB')
('AC12058-2022-11-01-9027','A502-9','KElQGs', 'UB')
('SL22517-2022-11-01-8970','S374-18','YTYsYexqHAmaQxhF', 'MB')
('SL12058-2022-11-01-9026','S377-2','qE', 'MB')
('AC22517-2022-11-01-8937','A497-9','pesw', 'UB')
('AC04652-2022-11-01-9080','A505-8','odWqIgypcfKg', 'LB')
('SL12058-2022-11-01-9029','S377-5','zBPMOVcgmPmXnorJ', 'MB')
('SL04652-2022-11-02-9055','S378-7','TOLRVemoqEjj', 'SL')
('SL22517-2022-11-01-8973','S374-21','cbPXpCkvdrLMeYN', 'MB')
('AC22517-2022-11-02-9184','A511-4','uYHquDqDQIOUf', 'UB')
('SL22517-2022-11-02-9068','S378-20','lv', 'LB')
('SL22517-2022-11-02-9069','S378-21','KfbhJ', 'MB')
('AC04652-2022-11-02-8953','A498-7','HcqyMDCBowsnl', 'LB')
('SL04652-2022-11-01-8969','S374-17','cThTEWFhmChqX', 'LB')
('AC04652-2022-11-02-8955','A498-9','mScvRu', 'UB')
('SL12058-2022-11-01-9044','S377-20','PKBrjXLgd', 'LB')
('AC04652-2022-11-01-9091','A506-1','vqMtIbTnxjAa', 'LB')
('SL22517-2022-11-01-8983','S375-7','dPPmzUhGxdo', 'SL')
('AC22517-2022-11-02-9196','A511-16','qTlQeTzy', 'UB')
('SL22517-2022-11-01-8984','S375-8','rjMBK', 'SU')
('SL04652-2022-11-01-8982','S375-6','XUiQ', 'UB')
('AC04652-2022-11-02-8963','A498-17','IfWQhGUrusRjc', 'SL')
('SL22517-2022-11-02-9081','S379-9','A', 'LB')
('SL04652-2022-11-02-9073','S379-1','sjBYKqYMtontXU', 'LB')
('SL04652-2022-11-01-8988','S375-12','vGj', 'LB')
('AC12058-2022-11-01-9055','A504-1','kOcHSKSzxxeNe', 'LB')
('AC22517-2022-11-02-9205','A512-7','uYqfKtAKNb', 'LB')
('AC22517-2022-11-01-8959','A498-13','Go', 'LB')
('AC04652-2022-11-02-8969','A499-5','epCvZHdZmAHejFDr', 'SL')
('AC04652-2022-11-01-9105','A506-15','GMjF', 'UB')
('AC04652-2022-11-01-9106','A506-16','olDeAFYsYBoz', 'UB')
('SL04652-2022-11-02-9082','S379-10','VeLL', 'MB')
('SL22517-2022-11-02-9091','S379-19','uYAnN', 'UB')
('SL22517-2022-11-02-9092','S379-20','rlgevWDvmMsJ', 'LB')
('SL22517-2022-11-02-9093','S379-21','zkun', 'MB')
('AC12058-2022-11-01-9067','A504-13','YwUrjZNPQL', 'LB')
('SL04652-2022-11-02-9088','S379-16','LNmfkVKFjQaawJ', 'SU')
('AC12058-2022-11-01-9070','A504-16','SYyLFLoNWCtfFpS', 'UB')
('SL04652-2022-11-01-9000','S375-24','CHgZpDlIKyqsGqN', 'SU')
('AC04652-2022-11-01-9124','A507-16','K', 'UB')
('AC04652-2022-11-01-9125','A507-17','Fz', 'SL')
('AC04652-2022-11-02-8978','A499-14','WwDTdzh', 'LB')
('AC22517-2022-11-01-8976','A499-12','PSQO', 'SU')
('SL04652-2022-11-01-9005','S376-5','FJixhnme', 'MB')
('AC12058-2022-11-01-9081','A505-9','DrdaR', 'UB')
('AC04652-2022-11-01-9128','A508-2','DwDtWSRczjVrrkn', 'LB')
('SL12058-2022-11-01-9077','S379-5','BJejcxduDRi', 'MB')
('SL12058-2022-11-01-9078','S379-6','cKjRHNCnZgqtjeBP', 'UB')
('AC22517-2022-11-02-9221','A513-5','oPGiMKHvdX', 'SL')
('AC04652-2022-11-02-8982','A499-18','IKSfuYrFbIfrvJRg', 'SU')
('SL22517-2022-11-02-9121','S381-1','kp', 'LB')
('SL04652-2022-11-02-9109','S380-13','zNDhoZYkNiAxNkRd', 'MB')
('SL22517-2022-11-01-9017','S376-17','iWciEMJrkUH', 'LB')
('AC04652-2022-11-01-9139','A508-13','Oo', 'LB')
('SL04652-2022-11-01-9017','S376-17','rHIOweIxE', 'LB')
('AC04652-2022-11-02-8993','A500-11','AYTBcNMEcFBebe', 'SL')
('SL12058-2022-11-01-9097','S380-1','mQJqh', 'LB')
('SL22517-2022-11-01-9020','S376-20','eLvbHDZVd', 'LB')
('SL12058-2022-11-01-9099','S380-3','Wnq', 'UB')
('AC04652-2022-11-02-8996','A500-14','iQQxCUiBgNwYvlwR', 'LB')
('AC04652-2022-11-02-8997','A500-15','JPrsWpceEoq', 'UB')
('SL04652-2022-11-02-9118','S380-22','DCHqePAe', 'UB')
('SL04652-2022-11-01-9024','S376-24','NNbqkimM', 'SU')
('AC22517-2022-11-02-9235','A514-1','pbuU', 'LB')
('AC22517-2022-11-02-9236','A514-2','HKmdlBqfclAzhssM', 'LB')
('SL04652-2022-11-02-9122','S381-2','QaJPnGuisfBVtTZd', 'MB')
('SL12058-2022-11-01-9106','S380-10','d', 'MB')
('SL04652-2022-11-02-9124','S381-4','vBUF', 'LB')
('SL12058-2022-11-01-9109','S380-13','ScsRq', 'MB')
('AC04652-2022-11-01-9155','A509-11','DXcNiWDhZUjuXNA', 'SL')
('AC04652-2022-11-01-9156','A509-12','Pt', 'SU')
('AC04652-2022-11-01-9157','A509-13','WVhBcoQZHYhPY', 'LB')
('AC04652-2022-11-01-9158','A509-14','PSAyCXYUHjDteGLL', 'LB')
('AC22517-2022-11-01-8996','A500-14','FAwL', 'LB')
('AC22517-2022-11-01-8997','A500-15','ET', 'UB')
('SL22517-2022-11-01-9034','S377-10','TPIphgEAVbLdcWRA', 'MB')
('AC04652-2022-11-02-9005','A501-5','DTNSBEwZgi', 'SL')
('AC22517-2022-11-02-9252','A514-18','YpXCOuVA', 'SU')
('SL04652-2022-11-01-9036','S377-12','FSUpOVipEh', 'LB')
('AC12058-2022-11-01-9115','A507-7','WXzzWVewnz', 'LB')
('SL04652-2022-11-01-9040','S377-16','puVbfLdBwMVqzoX', 'SU')
('SL04652-2022-11-01-9041','S377-17','fCpI', 'LB')
('SL04652-2022-11-02-9134','S381-14','VsKJoMJ', 'UB')
('AC04652-2022-11-02-9014','A501-14','lQnFFQalkR', 'LB')
('SL04652-2022-11-02-9137','S381-17','dPnFVhhXrjHgYMm', 'LB')
('AC22517-2022-11-01-9004','A501-4','v', 'UB')
('AC04652-2022-11-01-9167','A510-5','icGYrLoU', 'SL')
