('SL12058-2022-11-01-9','S1-9','xNtE', 'LB')
('AC04652-2022-11-01-7043','A392-5','tB', 'SL')
('AC12058-2022-11-01-7039','A392-1','yLy', 'LB')
('AC22517-2022-11-02-7089','A394-15','tXHZlasIJayfd', 'UB')
('AC04652-2022-11-02-6943','A386-13','QVtTxwELq', 'LB')
('SL22517-2022-11-01-6936','S289-24','XmoVorACDlT', 'SU')
('SL22517-2022-11-01-6937','S290-1','nESdeoqLd', 'LB')
('AC22517-2022-11-01-6926','A385-14','jCFDAcyHNh', 'LB')
('SL22517-2022-11-01-6942','S290-6','QZbPGU', 'UB')
('AC04652-2022-11-02-6946','A386-16','XJLO', 'UB')
('AC22517-2022-11-02-7096','A395-4','VgHSKKjNVeNIJM', 'UB')
('SL22517-2022-11-02-7066','S295-10','XPmwFCnv', 'MB')
('AC12058-2022-11-01-7051','A392-13','wLixRvThkVVh', 'LB')
('AC22517-2022-11-02-7105','A395-13','cENKh', 'LB')
('SL04652-2022-11-02-7079','S295-23','i', 'SL')
('AC04652-2022-11-01-7056','A392-18','BalziabhZqEzCVIL', 'SU')
('AC22517-2022-11-01-6934','A386-4','UQowiL', 'UB')
('AC22517-2022-11-02-7108','A395-16','kVgjmlqKiyTyp', 'UB')
('AC04652-2022-11-01-7058','A393-2','iewpduJcwGLXgIRH', 'LB')
('AC04652-2022-11-01-7059','A393-3','kPCuUibioztU', 'UB')
('AC04652-2022-11-02-6954','A387-6','Dxv', 'SU')
('SL12058-2022-11-01-6991','S292-7','tOJdxNYkEupHug', 'SL')
('SL12058-2022-11-01-6992','S292-8','l', 'SU')
('SL22517-2022-11-02-7075','S295-19','ZUQois', 'UB')
('SL04652-2022-11-01-6984','S291-24','fThqwBY', 'SU')
('AC22517-2022-11-02-7117','A396-7','sRuNqH', 'LB')
('AC22517-2022-11-02-7118','A396-8','Ydj', 'LB')
('SL12058-2022-11-01-6994','S292-10','RQGIKEE', 'MB')
('AC04652-2022-11-02-6958','A387-10','XrgqwakswaKmJE', 'UB')
('SL22517-2022-11-01-6958','S290-22','aCBElCQHNnVXk', 'UB')
('AC22517-2022-11-02-7127','A396-17','eJRE', 'SL')
('AC04652-2022-11-02-6970','A388-4','neWi', 'UB')
('SL12058-2022-11-01-7008','S292-24','dS', 'SU')
('AC22517-2022-11-01-6956','A387-8','MBqCOJvzSbHwBPt', 'LB')
('AC04652-2022-11-01-7081','A394-7','zd', 'LB')
('SL04652-2022-11-02-7107','S297-3','scCANbeWIXXG', 'UB')
('AC04652-2022-11-02-6979','A388-13','ihu', 'LB')
('SL12058-2022-11-01-7016','S293-8','OcWQCMHTJOO', 'SU')
('AC04652-2022-11-02-6982','A388-16','urk', 'UB')
('AC04652-2022-11-02-6983','A388-17','ZCfTsTZ', 'SL')
('SL12058-2022-11-01-7018','S293-10','prBEV', 'MB')
('AC22517-2022-11-01-6965','A387-17','mIYl', 'SL')
('SL12058-2022-11-01-7020','S293-12','coXPueuiZMUeWrbV', 'LB')
('SL04652-2022-11-02-7114','S297-10','xjQVywnQnaClELiP', 'MB')
('SL12058-2022-11-01-7021','S293-13','Jvre', 'MB')
('SL22517-2022-11-02-7105','S297-1','fNaeOAL', 'LB')
('SL22517-2022-11-01-6979','S291-19','nLTTXtJb', 'UB')
('AC22517-2022-11-02-7153','A398-7','i', 'LB')
('AC22517-2022-11-01-6972','A388-6','sPR', 'SU')
('AC04652-2022-11-02-7001','A389-17','PlEXYMVZYhPwP', 'SL')
('SL12058-2022-11-01-7038','S294-6','UjEXiasIrtrjFyMf', 'UB')
('AC04652-2022-11-02-7005','A390-3','xtKl', 'UB')
('AC04652-2022-11-02-7006','A390-4','l', 'UB')
('SL12058-2022-11-01-7043','S294-11','WNEJDaqJbRE', 'UB')
('AC04652-2022-11-02-7013','A390-11','xiXEYzpzYAZfqb', 'SL')
('AC04652-2022-11-01-7111','A396-1','oYEWJfInq', 'LB')
('AC04652-2022-11-01-7112','A396-2','EDoCxgxWEIhuYTy', 'LB')
('SL04652-2022-11-02-7133','S298-5','zWoyl', 'MB')
('AC04652-2022-11-02-7015','A390-13','ieMEOabL', 'LB')
('AC22517-2022-11-02-7167','A399-3','uHSInuwEfaypRde', 'UB')
('SL04652-2022-11-01-7042','S294-10','zyGzarjEZ', 'MB')
('AC04652-2022-11-02-7019','A390-17','TsQYjGSnf', 'SL')
('SL04652-2022-11-01-7044','S294-12','TslaKf', 'LB')
('AC04652-2022-11-02-7022','A391-2','dmmzDBogpKtP', 'LB')
('AC04652-2022-11-01-7119','A396-9','yQTPhBlAmfrNnvX', 'UB')
('SL22517-2022-11-02-7129','S298-1','f', 'LB')
('SL04652-2022-11-02-7145','S298-17','tejIaRPRgrpzNvw', 'LB')
('AC22517-2022-11-02-7179','A399-15','aFIJl', 'UB')
('SL22517-2022-11-02-7132','S298-4','epVaoopXMwoHlCRH', 'LB')
('AC04652-2022-11-02-7027','A391-7','YgcGVmP', 'LB')
('AC22517-2022-11-02-7181','A399-17','Qbx', 'SL')
('SL22517-2022-11-01-7009','S293-1','gGn', 'LB')
('SL04652-2022-11-02-7150','S298-22','pIgbk', 'UB')
('SL04652-2022-11-02-7151','S298-23','IrZcLTioCJhen', 'SL')
('AC22517-2022-11-01-7001','A389-17','JiPPkYtUOyNs', 'SL')
('AC04652-2022-11-02-7031','A391-11','ZsGG', 'SL')
('SL12058-2022-11-01-7069','S295-13','QqTgp', 'MB')
('AC04652-2022-11-01-7134','A397-6','syyZhmAtjZfPDB', 'SU')
('SL04652-2022-11-01-7061','S295-5','nSQijtkWiAZm', 'MB')
('AC04652-2022-11-01-7138','A397-10','j', 'UB')
('SL22517-2022-11-01-7017','S293-9','iLimgEWHr', 'LB')
('SL04652-2022-11-01-7065','S295-9','wnl', 'LB')
('AC22517-2022-11-01-7008','A390-6','KDvwNLBBMzeJuxiP', 'SU')
('AC04652-2022-11-01-7141','A397-13','o', 'LB')
('AC04652-2022-11-02-7041','A392-3','CluKMgK', 'UB')
('AC22517-2022-11-01-7010','A390-8','plYcaJUmqTVmy', 'LB')
('SL12058-2022-11-01-7079','S295-23','CUoNuvaDhFayg', 'SL')
('SL22517-2022-11-02-7154','S299-2','IJuPXtGtKwtGRa', 'MB')
('SL04652-2022-11-01-7068','S295-12','yUlBoQU', 'LB')
('SL12058-2022-11-01-7080','S295-24','NUJUnIPbsRAGzlD', 'SU')
('SL22517-2022-11-01-7021','S293-13','XotVROWvSjb', 'MB')
('SL04652-2022-11-01-7070','S295-14','cIUISnCnKYR', 'UB')
('SL22517-2022-11-02-7160','S299-8','hKcrgcKJUYky', 'SU')
('SL22517-2022-11-01-7024','S293-16','rSVFuwOm', 'SU')
('SL22517-2022-11-01-7025','S293-17','xhriP', 'LB')
('SL22517-2022-11-02-7161','S299-9','eAvyI', 'LB')
('AC22517-2022-11-01-7017','A390-15','RtWuPuGaYukWev', 'UB')
('AC12058-2022-11-01-7131','A397-3','QOmS', 'UB')
('SL12058-2022-11-01-7086','S296-6','yrDBVOpggAZncil', 'UB')
('AC22517-2022-11-02-7205','A401-5','KAC', 'SL')
('AC12058-2022-11-01-7132','A397-4','JVDCiVze', 'UB')
('SL22517-2022-11-01-7031','S293-23','gP', 'SL')
('AC04652-2022-11-02-7049','A392-11','yjjNxHEHqiGhFDv', 'SL')
('SL04652-2022-11-01-7077','S295-21','hzdtIEfVjzce', 'MB')
('SL12058-2022-11-01-7095','S296-15','wxEicThHECRKvW', 'SL')
('SL22517-2022-11-01-7037','S294-5','ambpfcNCz', 'MB')
('SL12058-2022-11-01-7097','S296-17','teGHCrhwcZ', 'LB')
('SL04652-2022-11-02-7175','S299-23','TwmaBnDa', 'SL')
('SL04652-2022-11-01-7083','S296-3','riTFFbwyz', 'UB')
('SL12058-2022-11-01-7098','S296-18','CyhtzxRn', 'MB')
('SL12058-2022-11-01-7099','S296-19','XilQG', 'UB')
('AC22517-2022-11-01-7029','A391-9','th', 'UB')
('SL04652-2022-11-02-7179','S300-3','oBygtCUG', 'UB')
('AC04652-2022-11-01-7157','A398-11','K', 'SL')
('SL22517-2022-11-01-7045','S294-13','GdqJULKFf', 'MB')
('AC22517-2022-11-01-7030','A391-10','wdlygpEDVYjDOLe', 'UB')
('AC04652-2022-11-01-7161','A398-15','UQTR', 'UB')
('SL04652-2022-11-01-7086','S296-6','yNshacE', 'UB')
('SL22517-2022-11-01-7048','S294-16','tZelzTpIEFHnq', 'SU')
('AC12058-2022-11-01-7151','A398-5','ebAdTrRtWf', 'SL')
('AC12058-2022-11-01-7154','A398-8','UqaGGlCc', 'LB')
('AC12058-2022-11-01-7155','A398-9','zPDuuREbHlrgycgr', 'UB')
('AC04652-2022-11-02-7061','A393-5','TWdVoEL', 'SL')
('AC22517-2022-11-02-7229','A402-11','khpawFbB', 'SL')
('AC04652-2022-11-02-7064','A393-8','LfEBfLyupzcZxGmz', 'LB')
('AC04652-2022-11-01-7168','A399-4','Snh', 'UB')
('SL04652-2022-11-02-7191','S300-15','MrsmLy', 'SL')
('AC04652-2022-11-01-7169','A399-5','LhRdBmFvJ', 'SL')
('SL12058-2022-11-01-7117','S297-13','xlnEceDZRiiFlFY', 'MB')
('AC04652-2022-11-01-7171','A399-7','qM', 'LB')
('SL22517-2022-11-02-7192','S300-16','PdGzKMJsOyfU', 'SU')
('SL04652-2022-11-01-7099','S296-19','OCVbQpvn', 'UB')
('SL22517-2022-11-02-7193','S300-17','TuXbqpppMLV', 'LB')
('AC04652-2022-11-02-7072','A393-16','fsduKundwBUw', 'UB')
('SL04652-2022-11-01-7103','S296-23','cbTGnexxCzkerQ', 'SL')
('SL04652-2022-11-02-7198','S300-22','gy', 'UB')
('SL22517-2022-11-01-7064','S295-8','bQgvzFOI', 'SU')
('SL04652-2022-11-01-7107','S297-3','tsbAFNEAuYJiG', 'UB')
('AC04652-2022-11-01-7176','A399-12','kqIvsswjaXbd', 'SU')
('AC22517-2022-11-02-7244','A403-8','cjVnETZvF', 'LB')
('AC04652-2022-11-01-7178','A399-14','ICaEhpmOeeaDwj', 'LB')
('AC22517-2022-11-01-7049','A392-11','ojfSDQFjLEFzrYJ', 'SL')
('AC12058-2022-11-01-7199','A400-17','Qruh', 'SL')
('SL22517-2022-11-02-7209','S301-9','frGDVMHlWtTaQdD', 'LB')
('SL22517-2022-11-02-7210','S301-10','YfhgDGKNGquzZg', 'MB')
('AC12058-2022-11-01-7201','A401-1','bLhqBXm', 'LB')
('AC22517-2022-11-02-7271','A404-17','sSezX', 'SL')
('SL22517-2022-11-02-7216','S301-16','VlR', 'SU')
('AC04652-2022-11-02-7116','A396-6','ukjYrWgRBpElkmb', 'SU')
('SL12058-2022-11-01-7159','S299-7','jzuhVJsbJkD', 'SL')
('AC12058-2022-11-01-7208','A401-8','vtDzflEpu', 'LB')
('AC22517-2022-11-02-7277','A405-5','vkwYLfX', 'SL')
('SL12058-2022-11-01-7162','S299-10','SdyQ', 'MB')
('SL12058-2022-11-01-7163','S299-11','bqqybs', 'UB')
('AC12058-2022-11-01-7211','A401-11','fd', 'SL')
('SL12058-2022-11-01-7168','S299-16','WbZVi', 'SU')
('AC04652-2022-11-01-7199','A400-17','TVhXaoVVBFy', 'SL')
('SL22517-2022-11-02-7224','S301-24','UlAXR', 'SU')
('AC22517-2022-11-01-7088','A394-14','IhYSAYJWmTMvoyO', 'LB')
('SL22517-2022-11-02-7228','S302-4','YFNodImNBwehJKvb', 'LB')
('SL22517-2022-11-01-7112','S297-8','yTPkuMNpM', 'SU')
('AC12058-2022-11-01-7219','A402-1','spLHwCrtWYICa', 'LB')
('AC12058-2022-11-01-7220','A402-2','iHPMW', 'LB')
('AC04652-2022-11-02-7125','A396-15','FNTx', 'UB')
('SL22517-2022-11-02-7230','S302-6','RRaCffxPA', 'UB')
('SL22517-2022-11-02-7231','S302-7','yBXfnjCmyyIzm', 'SL')
('SL04652-2022-11-01-7136','S298-8','qDdWSUzZ', 'SU')
('AC22517-2022-11-02-7289','A405-17','KipwWixoKqpuDn', 'SL')
('AC22517-2022-11-02-7290','A405-18','blYV', 'SU')
('AC22517-2022-11-01-7098','A395-6','u', 'SU')
('SL12058-2022-11-01-7183','S300-7','VRYdYXWfA', 'SL')
('AC22517-2022-11-02-7295','A406-5','wWz', 'SL')
('AC04652-2022-11-02-7133','A397-5','eGFwkXwKMvv', 'SL')
('AC22517-2022-11-01-7102','A395-10','xwlZaKrjBP', 'UB')
('AC04652-2022-11-02-7135','A397-7','PmmBdrARiIF', 'LB')
('AC04652-2022-11-01-7211','A401-11','BeQNg', 'SL')
('AC04652-2022-11-01-7212','A401-12','SqXdU', 'SU')
('AC12058-2022-11-01-7229','A402-11','D', 'SL')
('AC22517-2022-11-02-7303','A406-13','zlSyZG', 'LB')
('AC04652-2022-11-02-7139','A397-11','JUwJdRhem', 'SL')
('SL04652-2022-11-02-7248','S302-24','Vfq', 'SU')
('SL22517-2022-11-01-7122','S297-18','nxFYqzGDSwyRQ', 'MB')
('AC22517-2022-11-01-7104','A395-12','RGGx', 'SU')
('AC04652-2022-11-01-7219','A402-1','PIC', 'LB')
('SL22517-2022-11-01-7124','S297-20','iibTNJMvGpHxK', 'LB')
('SL22517-2022-11-02-7242','S302-18','vuLWkPiMPUm', 'MB')
('SL12058-2022-11-01-7189','S300-13','eFEBHzrY', 'MB')
('SL22517-2022-11-01-7125','S297-21','Jukc', 'MB')
('AC22517-2022-11-02-7307','A406-17','FgvqwAnfT', 'SL')
('AC04652-2022-11-01-7223','A402-5','QJhfVdt', 'SL')
('AC04652-2022-11-01-7224','A402-6','xzg', 'SU')
('SL04652-2022-11-01-7145','S298-17','UlocbALB', 'LB')
('AC22517-2022-11-01-7114','A396-4','FzvB', 'UB')
('AC04652-2022-11-01-7231','A402-13','TijjerZhe', 'LB')
('SL22517-2022-11-01-7130','S298-2','WarvtsRbNxgV', 'MB')
('AC04652-2022-11-01-7232','A402-14','iNgfSmV', 'LB')
('SL12058-2022-11-01-7199','S300-23','MngYhELQVQMp', 'SL')
('AC12058-2022-11-01-7242','A403-6','t', 'SU')
('AC04652-2022-11-02-7147','A398-1','oR', 'LB')
('AC22517-2022-11-01-7124','A396-14','B', 'LB')
('AC04652-2022-11-01-7237','A403-1','tSUSPoFN', 'LB')
('SL04652-2022-11-02-7264','S303-16','BciaZsDNxYxnBD', 'SU')
('AC04652-2022-11-02-7152','A398-6','WRXNuJHIkfeNQaws', 'SU')
('SL22517-2022-11-01-7139','S298-11','nwPy', 'UB')
('AC22517-2022-11-01-7127','A396-17','tJE', 'SL')
('SL22517-2022-11-02-7252','S303-4','QKG', 'LB')
('SL22517-2022-11-02-7253','S303-5','gn', 'MB')
('AC22517-2022-11-02-7324','A407-16','lBiwQ', 'UB')
('SL12058-2022-11-01-7208','S301-8','eHEyutwu', 'SU')
('AC04652-2022-11-02-7158','A398-12','kjWNjjCMxglDxkTw', 'SU')
('AC12058-2022-11-01-7251','A403-15','cuBpchV', 'UB')
('SL04652-2022-11-02-7274','S304-2','pOcGmjxVZUx', 'MB')
('AC12058-2022-11-01-7252','A403-16','NXiXPJXUSZtHP', 'UB')
('AC12058-2022-11-01-7254','A403-18','Hg', 'SU')
('AC04652-2022-11-01-7248','A403-12','XZOCEXQFp', 'SU')
('SL22517-2022-11-01-7150','S298-22','gJmosOFwWkdBZ', 'UB')
('SL22517-2022-11-02-7263','S303-15','svWynKwtmAbaUhSC', 'SL')
('SL22517-2022-11-02-7264','S303-16','iTTVtUBAWREcza', 'SU')
('AC04652-2022-11-02-7163','A398-17','DSzQwBKlzU', 'SL')
('AC04652-2022-11-02-7164','A398-18','ahCfVdEkOMjk', 'SU')
('SL22517-2022-11-02-7266','S303-18','lurgouFDFxlsO', 'MB')
('SL04652-2022-11-02-7284','S304-12','X', 'LB')
('AC22517-2022-11-02-7333','A408-7','hsWvjdfHmLDBGqd', 'LB')
('SL22517-2022-11-01-7162','S299-10','boq', 'MB')
('AC22517-2022-11-01-7145','A397-17','CfTbfYJvIxbwtcU', 'SL')
('AC22517-2022-11-01-7146','A397-18','KWAVQrrn', 'SU')
('AC22517-2022-11-02-7341','A408-15','iq', 'UB')
('SL04652-2022-11-01-7180','S300-4','e', 'LB')
('SL04652-2022-11-01-7181','S300-5','udRRnuiW', 'MB')
('SL04652-2022-11-01-7183','S300-7','putg', 'SL')
('AC04652-2022-11-02-7175','A399-11','IevDKD', 'SL')
('SL04652-2022-11-02-7299','S305-3','Iy', 'UB')
('AC04652-2022-11-01-7272','A404-18','YSlJXYJ', 'SU')
('AC04652-2022-11-02-7177','A399-13','BvMmjJvTvCx', 'LB')
('SL04652-2022-11-02-7302','S305-6','xJFyKIFMVwnLdaS', 'UB')
('SL04652-2022-11-02-7303','S305-7','f', 'SL')
('AC22517-2022-11-01-7151','A398-5','savgg', 'SL')
('SL22517-2022-11-02-7275','S304-3','XGZc', 'UB')
('SL04652-2022-11-01-7188','S300-12','sgAKIHu', 'LB')
('AC04652-2022-11-01-7302','A406-12','qQXNOIO', 'SU')
('SL04652-2022-11-01-7217','S301-17','jliucjmahB', 'LB')
('AC22517-2022-11-02-7378','A410-16','wVRNfwhUWPhkODF', 'UB')
('AC12058-2022-11-01-7301','A406-11','fRhdvuxrFNflJ', 'SL')
('SL04652-2022-11-02-7347','S307-3','HBAV', 'UB')
('AC04652-2022-11-01-7322','A407-14','IciqVGBeDDqtCs', 'LB')
('SL04652-2022-11-02-7353','S307-9','kV', 'LB')
('AC22517-2022-11-02-7417','A413-1','HW', 'LB')
('SL04652-2022-11-02-7358','S307-14','siQHa', 'UB')
('SL12058-2022-11-01-7275','S304-3','bQirYBQBvJXMzsuK', 'UB')
('SL22517-2022-11-01-7214','S301-14','LBCTcbFSl', 'UB')
('AC04652-2022-11-02-7230','A402-12','CEbpIq', 'SU')
('AC12058-2022-11-01-7332','A408-6','nKSWmjINP', 'SU')
('AC22517-2022-11-01-7225','A402-7','dKj', 'LB')
('SL22517-2022-11-01-7220','S301-20','KcSXZldTrkMGs', 'LB')
('AC22517-2022-11-01-7227','A402-9','T', 'UB')
('AC12058-2022-11-01-7336','A408-10','OUi', 'UB')
('SL04652-2022-11-01-7253','S303-5','GkUlgDqD', 'MB')
('AC22517-2022-11-02-7432','A413-16','zbqnGKEmCuaH', 'UB')
('SL12058-2022-11-01-7288','S304-16','nuOwHDxZHNTZF', 'SU')
('SL04652-2022-11-02-7365','S307-21','uOJQuiaFD', 'MB')
('AC22517-2022-11-02-7435','A414-1','xkAeMXHqlJlCpGj', 'LB')
('AC22517-2022-11-02-7436','A414-2','f', 'LB')
('AC04652-2022-11-02-7242','A403-6','bFbPQHPPFUcsw', 'SU')
('AC22517-2022-11-01-7235','A402-17','PVFbBRP', 'SL')
('AC22517-2022-11-01-7236','A402-18','QvTQdigObnCUz', 'SU')
('AC12058-2022-11-01-7344','A408-18','YCNa', 'SU')
('AC04652-2022-11-01-7351','A409-7','QRbgDMrgEpFcomzy', 'LB')
('SL22517-2022-11-01-7231','S302-7','tOsqfpVSBjRAyET', 'SL')
('AC04652-2022-11-02-7247','A403-11','u', 'SL')
('AC04652-2022-11-02-7248','A403-12','KEuFoqNCEcFGJxbe', 'SU')
('SL12058-2022-11-01-7302','S305-6','XNobTqTbcx', 'UB')
('AC04652-2022-11-01-7355','A409-11','rrRoLCYCMxCgd', 'SL')
('SL22517-2022-11-01-7234','S302-10','qMBC', 'MB')
('AC22517-2022-11-01-7244','A403-8','LalwtSdAJtiK', 'LB')
('AC22517-2022-11-02-7449','A414-15','D', 'UB')
('AC04652-2022-11-01-7362','A409-18','DQIJohvPAomdqPL', 'SU')
('AC12058-2022-11-01-7351','A409-7','IGI', 'LB')
('SL22517-2022-11-01-7239','S302-15','uwRfLOMqHbvOS', 'SL')
('AC22517-2022-11-02-7456','A415-4','rNpUWxnHsoA', 'UB')
('AC12058-2022-11-01-7359','A409-15','RCR', 'UB')
('SL12058-2022-11-01-7313','S305-17','fqD', 'LB')
('AC04652-2022-11-01-7377','A410-15','XDPCiKmHQYadA', 'UB')
('SL04652-2022-11-02-7384','S308-16','VtaXGxxnKNv', 'SU')
('AC12058-2022-11-01-7379','A410-17','cRYyNuFjWLgOhcCa', 'SL')
('AC04652-2022-11-02-7290','A405-18','IA', 'SU')
('SL22517-2022-11-02-7377','S308-9','dtEsoVDwCrvBmyi', 'LB')
('SL22517-2022-11-02-7378','S308-10','okoDxtJFCvwHhk', 'MB')
('SL04652-2022-11-02-7399','S309-7','uAlGpogKFHRMw', 'SL')
('AC22517-2022-11-02-7483','A416-13','xlGzVJFNzts', 'LB')
('SL22517-2022-11-01-7269','S303-21','yXnA', 'MB')
('SL22517-2022-11-02-7384','S308-16','XGgh', 'SU')
('AC22517-2022-11-01-7297','A406-7','qtGRagHyWcLPRS', 'LB')
('AC04652-2022-11-02-7302','A406-12','YNISJQhtZVtEw', 'SU')
('AC04652-2022-11-02-7303','A406-13','wGoFdPPB', 'LB')
('AC22517-2022-11-02-7489','A417-1','O', 'LB')
('SL04652-2022-11-02-7411','S309-19','pWaXdewApvpq', 'UB')
('SL04652-2022-11-02-7412','S309-20','TUFcAXkEfOpQPxQd', 'LB')
('AC22517-2022-11-01-7303','A406-13','lvhi', 'LB')
('AC22517-2022-11-02-7492','A417-4','NiQZeGrviPE', 'UB')
('SL22517-2022-11-02-7395','S309-3','xryaZIhEsoJtKO', 'UB')
('SL22517-2022-11-01-7283','S304-11','xwutbzgrHXH', 'UB')
('AC04652-2022-11-02-7309','A407-1','OJOziiedwQUf', 'LB')
('AC04652-2022-11-01-7415','A412-17','ZgytPOBsgYKxwnxR', 'SL')
('AC12058-2022-11-01-7401','A412-3','axGdmCyAmBWvxGm', 'UB')
('AC04652-2022-11-01-7417','A413-1','NyQP', 'LB')
('AC12058-2022-11-01-7403','A412-5','VCtVaWZQtLBMR', 'SL')
('AC12058-2022-11-01-7404','A412-6','hijKMU', 'SU')
('AC22517-2022-11-02-7499','A417-11','nnbGXsBlFJg', 'SL')
('AC22517-2022-11-02-7500','A417-12','avbBiVDdp', 'SU')
('SL22517-2022-11-01-7289','S304-17','ICFVN', 'LB')
('SL12058-2022-11-01-7362','S307-18','uTuIb', 'MB')
('SL04652-2022-11-02-7424','S310-8','DfgAVzgHlyHoy', 'SU')
('AC12058-2022-11-01-7406','A412-8','rRb', 'LB')
('SL22517-2022-11-01-7292','S304-20','U', 'LB')
('AC22517-2022-11-01-7313','A407-5','nseJHBFFbSuNEiSG', 'SL')
('AC22517-2022-11-02-7509','A418-3','NlkzHKe', 'UB')
('SL04652-2022-11-01-7317','S305-21','uLMfBWKLFnK', 'MB')
('AC04652-2022-11-02-7318','A407-10','NsCYkobCk', 'UB')
('AC04652-2022-11-01-7427','A413-11','XajbU', 'SL')
('AC22517-2022-11-02-7512','A418-6','JsKxoS', 'SU')
('SL12058-2022-11-01-7368','S307-24','YINEZ', 'SU')
('SL12058-2022-11-01-7369','S308-1','brBRYVSjkF', 'LB')
('AC04652-2022-11-02-7359','A409-15','e', 'UB')
('AC22517-2022-11-01-7351','A409-7','ValQkuvHu', 'LB')
('SL04652-2022-11-02-7472','S312-8','EPBxP', 'SU')
('SL22517-2022-11-02-7458','S311-18','WG', 'MB')
('AC04652-2022-11-02-7362','A409-18','ayXxlgIEGiEmI', 'SU')
('SL04652-2022-11-01-7356','S307-12','KXKjkmLCOAzPhU', 'LB')
('AC12058-2022-11-01-7457','A415-5','TrYgSnDPXJx', 'SL')
('AC22517-2022-11-01-7358','A409-14','MLZuxoJMN', 'LB')
('SL12058-2022-11-01-7422','S310-6','fMLBvwew', 'UB')
('SL04652-2022-11-02-7478','S312-14','FvMaMYQ', 'UB')
('SL04652-2022-11-02-7479','S312-15','WmW', 'SL')
('SL22517-2022-11-02-7465','S312-1','uhOPjZvxp', 'LB')
('AC22517-2022-11-01-7363','A410-1','plyIJfoGdup', 'LB')
('SL04652-2022-11-02-7491','S313-3','vmjhLauaqJrQZsMB', 'UB')
('SL04652-2022-11-01-7372','S308-4','gawRWgLB', 'LB')
('AC04652-2022-11-01-7474','A416-4','PQSn', 'UB')
('SL04652-2022-11-01-7375','S308-7','lmVKyJsDgo', 'SL')
('AC22517-2022-11-01-7374','A410-12','DIeJnkHEBAPIN', 'SU')
('SL22517-2022-11-01-7355','S307-11','xRLvRnPoVv', 'UB')
('AC22517-2022-11-02-7600','A423-4','ZiGfSXWki', 'UB')
('SL04652-2022-11-01-7391','S308-23','SlS', 'SL')
('SL22517-2022-11-01-7370','S308-2','Aarv', 'MB')
('AC04652-2022-11-01-7493','A417-5','vstOZtSFqxRQry', 'SL')
('AC22517-2022-11-01-7392','A411-12','qbQwq', 'SU')
('SL22517-2022-11-02-7488','S312-24','hpThkWd', 'SU')
('AC04652-2022-11-02-7394','A411-14','CwucUfTaO', 'LB')
('AC12058-2022-11-01-7497','A417-9','sGOk', 'UB')
('SL22517-2022-11-02-7491','S313-3','EVnarIyle', 'UB')
('AC22517-2022-11-01-7394','A411-14','xwJqyVlKkhdc', 'LB')
('SL04652-2022-11-01-7397','S309-5','cGzhAuGxshSjdhy', 'MB')
('AC12058-2022-11-01-7500','A417-12','heg', 'SU')
('SL04652-2022-11-02-7511','S313-23','kpLsAAYUeSrXWcU', 'SL')
('SL12058-2022-11-01-7455','S311-15','eMToqdIeO', 'SL')
('AC22517-2022-11-01-7399','A412-1','aLtTqSTZA', 'LB')
('AC22517-2022-11-02-7608','A423-12','F', 'SU')
('SL04652-2022-11-01-7400','S309-8','kjvpotfWLvZLjOD', 'SU')
('AC12058-2022-11-01-7505','A417-17','EmUqalzPOhPJYIZD', 'SL')
('SL04652-2022-11-01-7410','S309-18','zYGWRakMnwKrPUr', 'MB')
('AC22517-2022-11-01-7409','A412-11','ObSJvxvKrIT', 'SL')
('SL22517-2022-11-01-7385','S308-17','VXJTGwMp', 'LB')
('AC12058-2022-11-01-7511','A418-5','lFTVgdl', 'SL')
('SL12058-2022-11-01-7469','S312-5','W', 'MB')
('AC04652-2022-11-02-7409','A412-11','QGYzlgYhl', 'SL')
('AC04652-2022-11-01-7517','A418-11','YIuAirTIgRE', 'SL')
('SL22517-2022-11-01-7390','S308-22','QGPorb', 'UB')
('SL04652-2022-11-01-7418','S310-2','YPKFMIdTTWJTrrsS', 'MB')
('SL04652-2022-11-01-7419','S310-3','ACfbtnMjC', 'UB')
('AC04652-2022-11-02-7413','A412-15','bMrmSONjtTEGUVg', 'UB')
('SL12058-2022-11-01-7476','S312-12','rPoXDbbHJCRB', 'LB')
('AC12058-2022-11-01-7518','A418-12','CGxQadAMZ', 'SU')
('SL12058-2022-11-01-7480','S312-16','QOgZi', 'SU')
('AC04652-2022-11-01-7531','A419-7','UckTG', 'LB')
('AC12058-2022-11-01-7522','A418-16','Ir', 'UB')
('SL12058-2022-11-01-7483','S312-19','NtFkFDGWamxMQxBK', 'UB')
('SL04652-2022-11-01-7427','S310-11','hiscoGvJmyWKj', 'UB')
('SL22517-2022-11-01-7403','S309-11','vfGUMCQbbGyhZPuU', 'UB')
('AC12058-2022-11-01-7525','A419-1','MVfmwWRPuTJHrs', 'LB')
('AC04652-2022-11-02-7421','A413-5','biRBckBSGqaChsB', 'SL')
('SL22517-2022-11-01-7406','S309-14','wAGSXOlWfONkaDE', 'UB')
('SL12058-2022-11-01-7489','S313-1','irdEMhyBzPyUPG', 'LB')
('AC04652-2022-11-02-7424','A413-8','M', 'LB')
('AC22517-2022-11-01-7434','A413-18','muQnqQ', 'SU')
('SL22517-2022-11-01-7410','S309-18','AsmItSTaq', 'MB')
('AC12058-2022-11-01-7535','A419-11','dZxowvCJg', 'SL')
('SL12058-2022-11-01-7506','S313-18','ikUvkDOhZSSHV', 'MB')
