('AC04652-2022-11-02-10','A1-10','yCMMMPySpqVv', 'UB')
('SL12058-2022-11-01-7666','S320-10','xWEu', 'MB')
('SL04652-2022-11-01-7620','S318-12','v', 'LB')
('SL12058-2022-11-01-7669','S320-13','UX', 'MB')
('SL22517-2022-11-02-7688','S321-8','NPDwrPoiHmGpp', 'SU')
('SL12058-2022-11-01-7673','S320-17','RGLHJsGd', 'LB')
('AC12058-2022-11-01-7708','A429-4','XOaYIZrsG', 'UB')
('SL22517-2022-11-01-7618','S318-10','lOVPsF', 'MB')
('AC22517-2022-11-01-7642','A425-10','cwmLXRu', 'UB')
('AC04652-2022-11-01-7738','A430-16','Mv', 'UB')
('SL04652-2022-11-02-7709','S322-5','hsafHDBkl', 'MB')
('AC04652-2022-11-01-7740','A430-18','kDkeTACfHEAxZGw', 'SU')
('SL22517-2022-11-02-7692','S321-12','oODmbFBI', 'LB')
('SL22517-2022-11-01-7625','S318-17','YHGuxPBzg', 'LB')
('AC22517-2022-11-01-7651','A426-1','uxbwQxwQCXBhXn', 'LB')
('SL22517-2022-11-02-7699','S321-19','pPoslCWbcf', 'UB')
('SL12058-2022-11-01-7686','S321-6','VXVeaUVDvyiPnxWf', 'UB')
('AC22517-2022-11-02-7823','A435-11','KWks', 'SL')
('SL22517-2022-11-02-7703','S321-23','LOmxGtrfrLA', 'SL')
('AC04652-2022-11-02-7630','A424-16','kgkhA', 'UB')
('AC22517-2022-11-02-7826','A435-14','JfvfeCfgLoIp', 'LB')
('SL04652-2022-11-01-7635','S319-3','rctaghIiqc', 'UB')
('AC12058-2022-11-01-7723','A430-1','XcIafZiYsbIMTsPt', 'LB')
('AC22517-2022-11-02-7828','A435-16','JrHcfsq', 'UB')
('AC22517-2022-11-01-7659','A426-9','HMwFYDelJRsDVUgX', 'UB')
('AC12058-2022-11-01-7725','A430-3','yTE', 'UB')
('SL04652-2022-11-02-7719','S322-15','xHxbD', 'SL')
('SL12058-2022-11-01-7693','S321-13','JcGGDQMvsWehHe', 'MB')
('AC22517-2022-11-01-7665','A426-15','pvr', 'UB')
('SL12058-2022-11-01-7694','S321-14','CcacUjNdpJqsURLW', 'UB')
('AC22517-2022-11-01-7669','A427-1','shJmqohlZyLpJ', 'LB')
('AC22517-2022-11-01-7670','A427-2','jJIBK', 'LB')
('AC04652-2022-11-01-7761','A432-3','uqvG', 'UB')
('SL12058-2022-11-01-7698','S321-18','diwPSV', 'MB')
('AC22517-2022-11-02-7834','A436-4','yQapPVceCQLeYam', 'UB')
('SL22517-2022-11-02-7718','S322-14','uVAp', 'UB')
('AC04652-2022-11-02-7657','A426-7','iaEeSYjLeZ', 'LB')
('AC04652-2022-11-01-7776','A432-18','EhATIatgRlHUXeg', 'SU')
('AC12058-2022-11-01-7748','A431-8','wwcswU', 'LB')
('SL22517-2022-11-02-7720','S322-16','nQbgdvSJ', 'SU')
('AC04652-2022-11-01-7779','A433-3','QTdiIUhrFRfnypB', 'UB')
('AC22517-2022-11-01-7685','A427-17','gVYI', 'SL')
('SL22517-2022-11-01-7655','S319-23','nbfdOhisM', 'SL')
('SL22517-2022-11-02-7723','S322-19','wNrFEEp', 'UB')
('AC22517-2022-11-02-7855','A437-7','MNfzsdnA', 'LB')
('SL22517-2022-11-02-7725','S322-21','rlaIRXKVKS', 'MB')
('SL22517-2022-11-02-7726','S322-22','WwGpyVMFJozAvG', 'UB')
('AC22517-2022-11-01-7698','A428-12','XmmJCLvhz', 'SU')
('AC04652-2022-11-01-7788','A433-12','vLQNAjDCpb', 'SU')
('SL12058-2022-11-01-7714','S322-10','RkvR', 'MB')
('AC04652-2022-11-01-7790','A433-14','jiXRlRS', 'LB')
('SL12058-2022-11-01-7716','S322-12','yuAXihFv', 'LB')
('AC22517-2022-11-02-7864','A437-16','cTpqpNg', 'UB')
('SL12058-2022-11-01-7725','S322-21','kZhpP', 'MB')
('AC12058-2022-11-01-7765','A432-7','LlvHek', 'LB')
('SL04652-2022-11-01-7681','S321-1','TLAoQgnQuT', 'LB')
('AC22517-2022-11-02-7874','A438-8','WkFOkVF', 'LB')
('SL22517-2022-11-01-7669','S320-13','fcfDdWHtI', 'MB')
('AC22517-2022-11-02-7875','A438-9','xCYyJXLDH', 'UB')
('AC22517-2022-11-01-7711','A429-7','erSy', 'LB')
('SL04652-2022-11-02-7762','S324-10','TBMJeRCc', 'MB')
('SL22517-2022-11-02-7743','S323-15','PVzkncnhgWwgv', 'SL')
('SL12058-2022-11-01-7742','S323-14','vs', 'UB')
('SL12058-2022-11-01-7743','S323-15','xI', 'SL')
('SL22517-2022-11-02-7747','S323-19','EQLkfNsRUDumE', 'UB')
('AC04652-2022-11-01-7819','A435-7','xHIbEWRrg', 'LB')
('SL22517-2022-11-01-7674','S320-18','wYUIpXAPQGO', 'MB')
('SL22517-2022-11-01-7675','S320-19','bcSktRrWC', 'UB')
('AC22517-2022-11-02-7891','A439-7','t', 'LB')
('SL04652-2022-11-02-7768','S324-16','MUh', 'SU')
('AC22517-2022-11-02-7893','A439-9','kcsDffDtCSvFpvCx', 'UB')
('AC12058-2022-11-01-7791','A433-15','x', 'UB')
('AC04652-2022-11-02-7705','A429-1','qnkOKrpdWADktkK', 'LB')
('AC22517-2022-11-02-7896','A439-12','DQaLxMyp', 'SU')
('AC04652-2022-11-02-7706','A429-2','OaSVYlab', 'LB')
('AC12058-2022-11-01-7796','A434-2','MkxgxUzpDBpJfTdA', 'LB')
('SL04652-2022-11-01-7700','S321-20','ScnwaWumNU', 'LB')
('AC22517-2022-11-02-7899','A439-15','fcbxhNsuqibcjfqi', 'UB')
('AC22517-2022-11-02-7902','A439-18','pfSMyxil', 'SU')
('AC04652-2022-11-01-7826','A435-14','yQi', 'LB')
('AC04652-2022-11-01-7827','A435-15','qxq', 'UB')
('SL04652-2022-11-01-7705','S322-1','UT', 'LB')
('SL04652-2022-11-01-7706','S322-2','dl', 'MB')
('SL22517-2022-11-02-7764','S324-12','lw', 'LB')
('SL22517-2022-11-01-7687','S321-7','jEubsofyTbxU', 'SL')
('SL04652-2022-11-01-7709','S322-5','CH', 'MB')
('AC22517-2022-11-02-7908','A440-6','NecRaAEOWu', 'SU')
('AC22517-2022-11-01-7735','A430-13','bAVm', 'LB')
('SL12058-2022-11-01-7759','S324-7','f', 'SL')
('AC22517-2022-11-02-7912','A440-10','cjcsxhzvywsBX', 'UB')
('SL22517-2022-11-02-7770','S324-18','uvoTjLpJGe', 'MB')
('AC22517-2022-11-01-7736','A430-14','gOuPfCBRSt', 'LB')
('SL22517-2022-11-01-7694','S321-14','yYloZIGONPjm', 'UB')
('SL04652-2022-11-01-7713','S322-9','rVxIch', 'LB')
('SL04652-2022-11-02-7785','S325-9','uLxWX', 'LB')
('SL22517-2022-11-01-7697','S321-17','oPkjme', 'LB')
('AC04652-2022-11-02-7724','A430-2','RjENyXtaUMRNod', 'LB')
('AC04652-2022-11-02-7725','A430-3','idfL', 'UB')
('AC04652-2022-11-02-7726','A430-4','wksWxRDQFzC', 'UB')
('SL04652-2022-11-01-7726','S322-22','oNvkznSMAoAewD', 'UB')
('AC04652-2022-11-02-7729','A430-7','jNygaSyHmqfsVP', 'LB')
('AC04652-2022-11-02-7730','A430-8','XbZcDq', 'LB')
('AC04652-2022-11-01-7850','A437-2','SnpWJsbVvIR', 'LB')
('SL22517-2022-11-02-7790','S325-14','zFUSGxBKqvxPN', 'UB')
('AC12058-2022-11-01-7827','A435-15','mIawXAmbhVYD', 'UB')
('AC22517-2022-11-01-7748','A431-8','QFn', 'LB')
('AC04652-2022-11-01-7852','A437-4','SYmollBirw', 'UB')
('SL22517-2022-11-01-7714','S322-10','K', 'MB')
('AC22517-2022-11-01-7749','A431-9','BNyCoTOtZbMZJD', 'UB')
('AC12058-2022-11-01-7830','A435-18','SlzTyLiPQsHtn', 'SU')
('SL04652-2022-11-01-7735','S323-7','esLdrpCbWivk', 'SL')
('AC04652-2022-11-02-7739','A430-17','ddpesv', 'SL')
('SL22517-2022-11-01-7718','S322-14','peI', 'UB')
('AC04652-2022-11-02-7741','A431-1','nVitACqvJRsDpsVq', 'LB')
('AC04652-2022-11-02-7742','A431-2','xRBvHVi', 'LB')
('AC04652-2022-11-01-7857','A437-9','VMDapeZD', 'UB')
('SL12058-2022-11-01-7778','S325-2','XwtrsBpXeFhn', 'MB')
('AC22517-2022-11-02-7932','A441-12','jooryIvyvaYNf', 'SU')
('AC12058-2022-11-01-7836','A436-6','IvzsCLcXdqO', 'SU')
('AC22517-2022-11-01-7757','A431-17','ecQOssXkfExE', 'SL')
('AC22517-2022-11-02-7934','A441-14','fYCRxrqMhvqj', 'LB')
('SL04652-2022-11-01-7743','S323-15','S', 'SL')
('SL12058-2022-11-01-7785','S325-9','EOuHHUiLSjQY', 'LB')
('SL22517-2022-11-02-7802','S326-2','XK', 'MB')
('SL12058-2022-11-01-7790','S325-14','kPjjnw', 'UB')
('SL12058-2022-11-01-7791','S325-15','UbQnBgN', 'SL')
('SL04652-2022-11-02-7817','S326-17','RllOETXnYRB', 'LB')
('SL12058-2022-11-01-7794','S325-18','iKnzoikjgRgfxP', 'MB')
('AC22517-2022-11-01-7767','A432-9','yqxlbFdJfChVnsl', 'UB')
('SL22517-2022-11-02-7807','S326-7','Ap', 'SL')
('AC12058-2022-11-01-7844','A436-14','nTjVXDtXKoZWPese', 'LB')
('AC12058-2022-11-01-7845','A436-15','mVbQckM', 'UB')
('AC22517-2022-11-01-7772','A432-14','STtzGreDygTPFs', 'LB')
('AC04652-2022-11-02-7758','A431-18','jGvwkOZTxuU', 'SU')
('SL12058-2022-11-01-7801','S326-1','yseB', 'LB')
('SL04652-2022-11-02-7824','S326-24','JfglUl', 'SU')
('AC04652-2022-11-01-7885','A439-1','Kr', 'LB')
('SL22517-2022-11-02-7815','S326-15','TVgyzTzO', 'SL')
('SL12058-2022-11-01-7804','S326-4','b', 'LB')
('AC04652-2022-11-02-7766','A432-8','R', 'LB')
('AC22517-2022-11-01-7783','A433-7','OMuKWFhKTw', 'LB')
('AC04652-2022-11-02-7768','A432-10','XQAhDwPjKGvPFOk', 'UB')
('AC04652-2022-11-02-7769','A432-11','rGvjohCeFGLGLf', 'SL')
('AC04652-2022-11-02-7773','A432-15','VQLOJJU', 'UB')
('AC22517-2022-11-02-7969','A443-13','ozpBGKCYyr', 'LB')
('AC22517-2022-11-02-7970','A443-14','Bp', 'LB')
('SL04652-2022-11-01-7780','S325-4','WDDkqhE', 'LB')
('SL12058-2022-11-01-7817','S326-17','dOGEWZYqrX', 'LB')
('AC22517-2022-11-02-7972','A443-16','qIVa', 'UB')
('AC12058-2022-11-01-7861','A437-13','kvdNjssvThEJQVH', 'LB')
('SL22517-2022-11-02-7832','S327-8','sGq', 'SU')
('AC12058-2022-11-01-7864','A437-16','sVCCtvgnAyNtko', 'UB')
('SL22517-2022-11-02-7834','S327-10','dId', 'MB')
('AC22517-2022-11-02-7979','A444-5','ckOKWHQbnM', 'SL')
('SL22517-2022-11-01-7765','S324-13','spszj', 'MB')
('SL22517-2022-11-02-7835','S327-11','biRBhtyUyIvHv', 'UB')
('SL04652-2022-11-01-7791','S325-15','KgEBROrw', 'SL')
('SL04652-2022-11-01-7792','S325-16','vfVOnRUoin', 'SU')
('SL22517-2022-11-02-7838','S327-14','YcdI', 'UB')
('AC12058-2022-11-01-7876','A438-10','qfWJLwZoCn', 'UB')
('AC22517-2022-11-02-7988','A444-14','aSj', 'LB')
('SL04652-2022-11-02-7856','S328-8','UHAMeRzjmfU', 'SU')
('SL22517-2022-11-02-7842','S327-18','csjCgsVhSuhKMBEd', 'MB')
('SL04652-2022-11-01-7795','S325-19','b', 'UB')
('AC22517-2022-11-01-7808','A434-14','YmLpWGeDxhtm', 'LB')
('AC12058-2022-11-01-7882','A438-16','L', 'UB')
('AC12058-2022-11-01-7883','A438-17','nowMJpXcLymhFQ', 'SL')
('SL12058-2022-11-01-7835','S327-11','YwbTGTKGAaGXfgl', 'UB')
('AC12058-2022-11-01-7890','A439-6','fc', 'SU')
('SL04652-2022-11-02-7867','S328-19','Sr', 'UB')
('AC04652-2022-11-01-7913','A440-11','LbXZpVFQUefevHJ', 'SL')
('AC22517-2022-11-01-7820','A435-8','RODcdNVy', 'LB')
('AC22517-2022-11-01-7821','A435-9','BZEOaTIhMbJDpL', 'UB')
('SL22517-2022-11-02-7863','S328-15','bAZXTRLXsIwxiTE', 'SL')
('AC04652-2022-11-02-7803','A434-9','yyGkOVFIM', 'UB')
('SL22517-2022-11-02-7867','S328-19','ukcyRAZ', 'UB')
('AC22517-2022-11-01-7823','A435-11','TpyYTURZjkLHBPWH', 'SL')
('AC22517-2022-11-01-7824','A435-12','sXVFQStYkbro', 'SU')
('AC12058-2022-11-01-7901','A439-17','IbThGRg', 'SL')
('SL22517-2022-11-02-7869','S328-21','cBuSutYNgfLSzOXJ', 'MB')
('AC04652-2022-11-01-7924','A441-4','FGDxKVbSWkefkZW', 'UB')
('SL22517-2022-11-01-7790','S325-14','acIsAuv', 'UB')
('SL22517-2022-11-02-7873','S329-1','DtohPVpBt', 'LB')
('SL22517-2022-11-02-7874','S329-2','iCttl', 'MB')
('SL12058-2022-11-01-7849','S328-1','Cf', 'LB')
('SL12058-2022-11-01-7850','S328-2','YjV', 'MB')
('AC04652-2022-11-01-7928','A441-8','FZsKJIDTlAbFo', 'LB')
('AC22517-2022-11-02-8006','A445-14','tomFarkeIUZqllO', 'LB')
('SL04652-2022-11-02-7885','S329-13','zYMpipNjj', 'MB')
('AC22517-2022-11-01-7833','A436-3','UoqnpjtAPbYbSlHk', 'UB')
('SL12058-2022-11-01-7857','S328-9','zcjePUz', 'LB')
('SL22517-2022-11-02-7879','S329-7','f', 'SL')
('AC22517-2022-11-02-8011','A446-1','lzJUxwezCGBL', 'LB')
('SL22517-2022-11-01-7802','S326-2','qfUmenOKUBVLD', 'MB')
('SL22517-2022-11-01-7803','S326-3','MChzlZggb', 'UB')
('AC12058-2022-11-01-7916','A440-14','dZOhsEB', 'LB')
('AC22517-2022-11-02-8018','A446-8','JHpmkJTvvHrayD', 'LB')
('AC04652-2022-11-01-7938','A441-18','zHvUiqcnIQ', 'SU')
('SL04652-2022-11-01-7837','S327-13','MtDmEBBIADcFWi', 'MB')
('AC04652-2022-11-02-7829','A435-17','tqKPGxKieuTdKrji', 'SL')
('AC12058-2022-11-01-7925','A441-5','gLAk', 'SL')
('AC22517-2022-11-02-8032','A447-4','sHxQIfJAxln', 'UB')
('SL12058-2022-11-01-7874','S329-2','ri', 'MB')
('SL04652-2022-11-01-7844','S327-20','ECCARgvl', 'LB')
('AC12058-2022-11-01-7929','A441-9','XsEFXqA', 'UB')
('AC22517-2022-11-01-7849','A437-1','XsXJAQtVdfyTT', 'LB')
('SL04652-2022-11-01-7851','S328-3','zBWYwalOnyYXz', 'UB')
('SL12058-2022-11-01-7883','S329-11','QsYY', 'UB')
('AC04652-2022-11-01-7954','A442-16','jqt', 'UB')
('SL12058-2022-11-01-7885','S329-13','gNfkWZaRz', 'MB')
('SL22517-2022-11-01-7827','S327-3','N', 'UB')
('SL22517-2022-11-01-7828','S327-4','bVInvoBeQ', 'LB')
('AC04652-2022-11-01-7959','A443-3','FdZYTinxUNYNzRn', 'UB')
('SL22517-2022-11-01-7830','S327-6','ploQMEg', 'UB')
('SL22517-2022-11-02-7907','S330-11','mWFVFfvhsyXmhY', 'UB')
('AC22517-2022-11-01-7863','A437-15','XJHIsTOkGBFF', 'UB')
('AC04652-2022-11-02-7853','A437-5','d', 'SL')
('SL12058-2022-11-01-7896','S329-24','DqwUTzURyO', 'SU')
('AC04652-2022-11-02-7854','A437-6','NvYMdQ', 'SU')
('SL12058-2022-11-01-7898','S330-2','knvRxXsMhMNGVik', 'MB')
('AC04652-2022-11-01-7971','A443-15','uEOC', 'UB')
('SL04652-2022-11-02-7923','S331-3','qwFGE', 'UB')
('SL04652-2022-11-02-7924','S331-4','KdlXwGGunXTKh', 'LB')
('SL04652-2022-11-01-7878','S329-6','nvSbKgzw', 'UB')
('SL22517-2022-11-02-7922','S331-2','MQPDmKC', 'MB')
('SL22517-2022-11-01-7844','S327-20','NkRoUVQGGPGxqBK', 'LB')
('AC22517-2022-11-02-8063','A448-17','AScvMZBLcHLA', 'SL')
('AC22517-2022-11-01-7875','A438-9','iFYVKn', 'UB')
('SL12058-2022-11-01-7911','S330-15','vbYpElWL', 'SL')
('AC22517-2022-11-02-8065','A449-1','ErrZbgRExcXcAn', 'LB')
('AC04652-2022-11-01-7980','A444-6','qaSgKS', 'SU')
('SL22517-2022-11-02-7930','S331-10','LMTZEXaovdVS', 'MB')
('AC12058-2022-11-01-7950','A442-12','f', 'SU')
('SL22517-2022-11-01-7849','S328-1','hmt', 'LB')
('AC22517-2022-11-02-8078','A449-14','rA', 'LB')
('AC22517-2022-11-02-8080','A449-16','FssYLucHUXni', 'UB')
('SL22517-2022-11-02-7941','S331-21','SWzSMidzGeXoCvcS', 'MB')
('SL04652-2022-11-02-7942','S331-22','ZSU', 'UB')
('AC12058-2022-11-01-7959','A443-3','FKKdKoQsPgNHNGCf', 'UB')
('SL22517-2022-11-02-7951','S332-7','tdJWrC', 'SL')
('SL22517-2022-11-02-7952','S332-8','BXSXCX', 'SU')
('SL04652-2022-11-01-7894','S329-22','qFRNyCePqDBSZk', 'UB')
('AC12058-2022-11-01-7966','A443-10','R', 'UB')
('AC22517-2022-11-02-8093','A450-11','cv', 'SL')
('AC22517-2022-11-02-8094','A450-12','xFBdAXeVhvUuBS', 'SU')
('SL22517-2022-11-02-7962','S332-18','OHiAD', 'MB')
('AC12058-2022-11-01-7973','A443-17','i', 'SL')
('SL04652-2022-11-01-7901','S330-5','xzTCDVt', 'MB')
('SL12058-2022-11-01-7929','S331-9','tcbTvlDmZTGU', 'LB')
('AC22517-2022-11-01-7901','A439-17','EHdnNd', 'SL')
('AC12058-2022-11-01-7979','A444-5','ccQVXiBCZ', 'SL')
('AC04652-2022-11-01-8009','A445-17','LGZazxKMUrdPGTvz', 'SL')
('SL04652-2022-11-02-7960','S332-16','oGxzq', 'SU')
('SL22517-2022-11-01-7880','S329-8','jecOiEFEBGgIae', 'SU')
('SL12058-2022-11-01-7934','S331-14','ziEGYrQiBhhEVh', 'UB')
('SL22517-2022-11-02-7971','S333-3','rKvYXIrZnojKdEnL', 'UB')
('SL22517-2022-11-01-7886','S329-14','lKLOhKP', 'UB')
('AC22517-2022-11-02-8114','A451-14','lDjNeiUL', 'LB')
('SL12058-2022-11-01-7936','S331-16','DGft', 'SU')
('SL22517-2022-11-02-7975','S333-7','qcnmpEB', 'SL')
('SL12058-2022-11-01-7940','S331-20','ZQE', 'LB')
('SL22517-2022-11-01-7890','S329-18','DtOTUQSDn', 'MB')
('AC22517-2022-11-01-7913','A440-11','mrRToIXO', 'SL')
('SL22517-2022-11-01-7891','S329-19','tQwYKejdTOrNTuP', 'UB')
('SL04652-2022-11-02-7971','S333-3','PAbEcOHzoxjTyfO', 'UB')
('SL22517-2022-11-01-7893','S329-21','Ay', 'MB')
('AC04652-2022-11-01-8027','A446-17','MlujGquXAvKeH', 'SL')
('AC22517-2022-11-01-7924','A441-4','wbkYkjjwkw', 'UB')
('SL04652-2022-11-02-7976','S333-8','TAO', 'SU')
('SL04652-2022-11-02-7977','S333-9','hQFQoroZEpzwAe', 'LB')
('AC04652-2022-11-02-7914','A440-12','XRedUHjISll', 'SU')
('AC04652-2022-11-01-8035','A447-7','aLjESgD', 'LB')
('AC12058-2022-11-01-8005','A445-13','bLrySyem', 'LB')
('SL12058-2022-11-01-7961','S332-17','CZCdMyNEZkw', 'LB')
('AC04652-2022-11-01-8044','A447-16','NrWPu', 'UB')
('SL22517-2022-11-02-7996','S334-4','BiQJbcztXOMAcmk', 'LB')
('AC04652-2022-11-02-7930','A441-10','LwbTLnSTsdZy', 'UB')
('AC04652-2022-11-02-7931','A441-11','orJRzZUTH', 'SL')
('AC12058-2022-11-01-8018','A446-8','jgaQQOltuBtZD', 'LB')
('AC04652-2022-11-01-8049','A448-3','LMpGIXqgQD', 'UB')
('AC12058-2022-11-01-8020','A446-10','tLSddWYJXKK', 'UB')
('AC04652-2022-11-02-7938','A441-18','Fy', 'SU')
('SL04652-2022-11-01-7942','S331-22','GVqXcQGh', 'UB')
('AC04652-2022-11-01-8052','A448-6','PgqzBNSxyHIRJiQ', 'SU')
('SL04652-2022-11-02-7994','S334-2','mayplzSQTdXPu', 'MB')
('AC12058-2022-11-01-8025','A446-15','cclu', 'UB')
('AC22517-2022-11-01-7942','A442-4','WqnHTKMgIgfzSDi', 'UB')
('AC22517-2022-11-01-7943','A442-5','DWGXpSvDAvkqjIK', 'SL')
('SL22517-2022-11-01-7920','S330-24','nHWBEkk', 'SU')
('AC22517-2022-11-02-8141','A453-5','fFgLDD', 'SL')
('SL04652-2022-11-01-7948','S332-4','WoIbVJCkRKvBVWX', 'LB')
('SL04652-2022-11-02-7999','S334-7','AyTvKExokW', 'SL')
('SL04652-2022-11-02-8000','S334-8','uc', 'SU')
('AC22517-2022-11-02-8144','A453-8','utcehYdBuq', 'LB')
('SL04652-2022-11-01-7951','S332-7','CAJf', 'SL')
('AC22517-2022-11-02-8146','A453-10','wgbzwMcBmPo', 'UB')
('AC22517-2022-11-02-8147','A453-11','CkJeEEbnCXfHuB', 'SL')
('SL22517-2022-11-02-8015','S334-23','sJwqfukGa', 'SL')
('AC22517-2022-11-01-7953','A442-15','DTaxpEdd', 'UB')
('AC22517-2022-11-02-8160','A454-6','RizWMiScF', 'SU')
('AC04652-2022-11-02-7961','A443-5','crAtda', 'SL')
('AC12058-2022-11-01-8041','A447-13','TNWttJhwcWlJEVqd', 'LB')
('SL22517-2022-11-02-8026','S335-10','RzEombqSILtgk', 'MB')
('SL22517-2022-11-01-7943','S331-23','qTUzdYfsLYNCfDQ', 'SL')
('AC12058-2022-11-01-8046','A447-18','Fk', 'SU')
('AC04652-2022-11-02-7967','A443-11','uqSBgHYBKV', 'SL')
('SL04652-2022-11-02-8021','S335-5','JWyWNHmPtmJp', 'MB')
('SL04652-2022-11-01-7968','S332-24','ePXIQWbHg', 'SU')
('AC22517-2022-11-02-8171','A454-17','Wl', 'SL')
('AC22517-2022-11-01-7965','A443-9','lKHDStueQ', 'UB')
('SL22517-2022-11-01-7949','S332-5','LrYoGk', 'MB')
('SL22517-2022-11-02-8049','S336-9','TSZFRazQ', 'LB')
('SL04652-2022-11-01-7979','S333-11','hKeAhhlDH', 'UB')
('SL22517-2022-11-01-7959','S332-15','XzfMX', 'SL')
('AC04652-2022-11-01-8103','A451-3','tnDtbFAQ', 'UB')
('SL04652-2022-11-02-8034','S335-18','PEhIptpWwcf', 'MB')
('SL12058-2022-11-01-8018','S335-2','fZgHAwnEShRvRz', 'MB')
('AC22517-2022-11-02-8189','A455-17','hoHgsDOmalQhljBi', 'SL')
('AC22517-2022-11-01-7987','A444-13','blzZdGTENsE', 'LB')
('AC04652-2022-11-01-8111','A451-11','f', 'SL')
('SL04652-2022-11-02-8041','S336-1','qWHuikCyLLUSgNW', 'LB')
('SL04652-2022-11-01-7988','S333-20','srxdXvaaBLdbwCnH', 'LB')
('SL22517-2022-11-01-7968','S332-24','ioWEdNmbRp', 'SU')
('SL12058-2022-11-01-8033','S335-17','ebuglz', 'LB')
('SL12058-2022-11-01-8034','S335-18','nKmTL', 'MB')
('AC04652-2022-11-01-8119','A452-1','XLEwyZORqlzf', 'LB')
('SL12058-2022-11-01-8036','S335-20','IF', 'LB')
('AC04652-2022-11-01-8130','A452-12','E', 'SU')
('AC22517-2022-11-02-8208','A456-18','N', 'SU')
('SL12058-2022-11-01-8041','S336-1','LQCv', 'LB')
('SL12058-2022-11-01-8042','S336-2','RMEFhzifSxPCWpI', 'MB')
('SL04652-2022-11-02-8061','S336-21','adHicapYBp', 'MB')
('AC22517-2022-11-02-8212','A457-4','gMlEZDxzj', 'UB')
('SL22517-2022-11-01-7986','S333-18','PbNftqUAl', 'MB')
('SL22517-2022-11-02-8080','S337-16','ppkamFGFRZIf', 'SU')
('SL12058-2022-11-01-8045','S336-5','ngJZHuDWkidb', 'MB')
('AC22517-2022-11-01-8005','A445-13','IyQP', 'LB')
('SL04652-2022-11-02-8066','S337-2','FFn', 'MB')
('AC22517-2022-11-02-8219','A457-11','XlyoGKoqZGXKyY', 'SL')
('SL22517-2022-11-01-7991','S333-23','LUBpfVJeuQ', 'SL')
('SL22517-2022-11-02-8083','S337-19','wvOee', 'UB')
('SL04652-2022-11-02-8071','S337-7','CBa', 'SL')
('AC22517-2022-11-02-8220','A457-12','RzTMMhRBHihA', 'SU')
('AC22517-2022-11-01-8013','A446-3','NpXJxXyIEC', 'UB')
('AC12058-2022-11-01-8106','A451-6','NqIAREbr', 'SU')
('SL22517-2022-11-01-7995','S334-3','Il', 'UB')
('AC22517-2022-11-02-8227','A458-1','JNuJgLleSp', 'LB')
('SL22517-2022-11-01-7998','S334-6','dEwYknAHV', 'UB')
('AC04652-2022-11-02-8012','A446-2','R', 'LB')
('AC04652-2022-11-01-8149','A453-13','MoLtlcKFSUyk', 'LB')
('AC22517-2022-11-02-8233','A458-7','GAgUZGCYXihYtC', 'LB')
('SL04652-2022-11-02-8086','S337-22','frJH', 'UB')
('SL12058-2022-11-01-8056','S336-16','CfSfQqWPnWeJ', 'SU')
('SL04652-2022-11-02-8088','S337-24','bwE', 'SU')
('SL22517-2022-11-02-8096','S338-8','nnOlDlfbjBkkDWRB', 'SU')
('SL04652-2022-11-01-8016','S334-24','XuFDYQUsmazlJo', 'SU')
('SL04652-2022-11-01-8017','S335-1','IbqJYTCyHwLZYXwz', 'LB')
('AC22517-2022-11-02-8235','A458-9','RiqICicXKSvcNRQ', 'UB')
('SL22517-2022-11-01-8008','S334-16','WQQUjtAonmjiaB', 'SU')
('AC04652-2022-11-01-8160','A454-6','pJnj', 'SU')
('SL04652-2022-11-01-8020','S335-4','nHEvGMWIFmgHJh', 'LB')
('SL22517-2022-11-02-8101','S338-13','rGKkTOkcSsQbKR', 'MB')
('AC04652-2022-11-01-8162','A454-8','TzLfocnqIlCfkpU', 'LB')
('SL22517-2022-11-02-8105','S338-17','bYRuEKM', 'LB')
('SL22517-2022-11-01-8014','S334-22','cpymgUL', 'UB')
('SL04652-2022-11-02-8159','S340-23','UhnnhEx', 'SL')
('AC22517-2022-11-01-8077','A449-13','Nf', 'LB')
('SL12058-2022-11-01-8120','S339-8','MOyiXaQAc', 'SU')
('SL04652-2022-11-02-8162','S341-2','eVMzsNUlj', 'MB')
('SL04652-2022-11-02-8163','S341-3','zHsgHQbJb', 'UB')
('SL12058-2022-11-01-8133','S339-21','JSSyXmYZIlX', 'MB')
('AC22517-2022-11-02-8309','A462-11','MpVrTJ', 'SL')
('SL22517-2022-11-01-8082','S337-18','oVrYrirCcZa', 'MB')
('SL22517-2022-11-01-8084','S337-20','pS', 'LB')
('SL12058-2022-11-01-8137','S340-1','ZpQNnollWFT', 'LB')
('AC22517-2022-11-01-8095','A450-13','kKaw', 'LB')
('AC04652-2022-11-02-8084','A450-2','e', 'LB')
('SL12058-2022-11-01-8140','S340-4','WunSdXySgRjHTGH', 'LB')
('AC04652-2022-11-01-8229','A458-3','o', 'UB')
('SL12058-2022-11-01-8142','S340-6','xryn', 'UB')
('SL22517-2022-11-02-8175','S341-15','rY', 'SL')
('AC22517-2022-11-01-8099','A450-17','xiQWnIMHqQF', 'SL')
('SL04652-2022-11-02-8183','S341-23','pTiDJnIfPjmvViu', 'SL')
('AC22517-2022-11-02-8316','A462-18','YWPVzHjdt', 'SU')
('SL04652-2022-11-02-8186','S342-2','NRbOcyfNyfnOX', 'MB')
