('SL22517-2022-11-02-4','S1-4','UAqhzrzGlBLqSGP', 'LB')
('SL04652-2022-11-02-6591','S275-15','Hr', 'SL')
('AC22517-2022-11-02-6661','A371-1','CISiRrEnNQtvyMl', 'LB')
('AC22517-2022-11-01-6675','A371-15','pVaQcxDvMDWnd', 'UB')
('AC12058-2022-11-01-6667','A371-7','pJRONmbINiy', 'LB')
('AC04652-2022-11-01-6942','A386-12','QBCuFgsuDPYz', 'SU')
('SL12058-2022-11-01-6473','S270-17','KLDAa', 'LB')
('AC22517-2022-11-02-6683','A372-5','M', 'SL')
('AC22517-2022-11-02-6684','A372-6','JqmoE', 'SU')
('AC04652-2022-11-02-6688','A372-10','gLBEiEYyKFKyAJcQ', 'UB')
('AC04652-2022-11-02-6735','A375-3','zJNalmEgEBlAJ', 'UB')
('SL12058-2022-11-01-6537','S273-9','jd', 'LB')
('AC12058-2022-11-01-6754','A376-4','zvTCIDwvcmcI', 'UB')
('SL22517-2022-11-02-6712','S280-16','fzKlJCTK', 'SU')
('SL22517-2022-11-02-6713','S280-17','tkbKWlESzgoh', 'LB')
('AC22517-2022-11-01-6822','A379-18','BRKKHn', 'SU')
('AC04652-2022-11-01-7083','A394-9','dXxlHV', 'UB')
('SL22517-2022-11-01-6678','S279-6','ckJsWufZAg', 'UB')
('AC22517-2022-11-01-6826','A380-4','BRyZcEuNA', 'UB')
('SL22517-2022-11-02-6797','S284-5','udQPef', 'MB')
('AC04652-2022-11-02-6814','A379-10','dKd', 'UB')
('AC22517-2022-11-02-6846','A381-6','TbLfzXJAHTMBVf', 'SU')
('SL12058-2022-11-01-6628','S277-4','FXXUFcm', 'LB')
('SL22517-2022-11-01-6691','S279-19','aoCRClUI', 'UB')
('AC04652-2022-11-01-7095','A395-3','qskUajwjhcyVnoa', 'UB')
('AC04652-2022-11-01-7096','A395-4','xANZ', 'UB')
('AC04652-2022-11-02-6850','A381-10','kUv', 'UB')
('SL12058-2022-11-01-6671','S278-23','WYjrpYg', 'SL')
('AC04652-2022-11-02-6894','A383-18','lejJquJjcJm', 'SU')
('SL12058-2022-11-01-6707','S280-11','pmXnbb', 'UB')
('AC22517-2022-11-01-6901','A384-7','vp', 'LB')
('AC04652-2022-11-02-6896','A384-2','kYzNRGSdHJ', 'LB')
('SL04652-2022-11-02-6859','S286-19','zbrlHGORmm', 'UB')
('SL04652-2022-11-02-6875','S287-11','cMcoZcGc', 'UB')
('SL22517-2022-11-02-6879','S287-15','CHxAXCsvKmrRzhL', 'SL')
('AC12058-2022-11-01-6934','A386-4','cpyNKTvnlC', 'UB')
('SL22517-2022-11-02-6891','S288-3','RysVJX', 'UB')
('AC22517-2022-11-02-6952','A387-4','gw', 'UB')
('SL04652-2022-11-02-6899','S288-11','eCAvPmLajeQyTbaF', 'UB')
('SL22517-2022-11-01-6801','S284-9','TpmdXsNDD', 'LB')
('SL22517-2022-11-01-6803','S284-11','aebSlPOjESyo', 'UB')
('SL22517-2022-11-01-6804','S284-12','UrINHCgEkTQ', 'LB')
('AC04652-2022-11-01-7205','A401-5','cfJ', 'SL')
('SL04652-2022-11-02-6913','S289-1','urNZMmPQMa', 'LB')
('SL22517-2022-11-01-6814','S284-22','akxjL', 'UB')
('AC04652-2022-11-02-6948','A386-18','WPCZyMisfhtLB', 'SU')
('AC04652-2022-11-02-6949','A387-1','A', 'LB')
('SL04652-2022-11-01-6899','S288-11','Dq', 'UB')
('SL04652-2022-11-01-6900','S288-12','zDejXkfrapNS', 'LB')
('SL04652-2022-11-01-6901','S288-13','wMLVsVsiWlJ', 'MB')
('AC04652-2022-11-01-7223','A402-5','lG', 'SL')
('SL22517-2022-11-01-6829','S285-13','VmDGCvbzDXydh', 'MB')
('AC22517-2022-11-02-6979','A388-13','YmUjKV', 'LB')
('AC22517-2022-11-01-6959','A387-11','zHPEQZ', 'SL')
('SL04652-2022-11-01-6907','S288-19','mewJfj', 'UB')
('SL22517-2022-11-01-6833','S285-17','wXJUs', 'LB')
('AC04652-2022-11-01-7229','A402-11','pyLQyv', 'SL')
('SL22517-2022-11-01-6835','S285-19','YyqIn', 'UB')
('AC22517-2022-11-01-6963','A387-15','znvOBSE', 'UB')
('SL04652-2022-11-01-6947','S290-11','TsxF', 'UB')
('SL12058-2022-11-01-6813','S284-21','rfGsjNCVhU', 'MB')
('SL04652-2022-11-01-6950','S290-14','gPKkOlAHdbzV', 'UB')
('SL22517-2022-11-01-6875','S287-11','lGzFzjKTBEXFpn', 'UB')
('AC04652-2022-11-01-7354','A409-10','c', 'UB')
('SL22517-2022-11-02-7018','S293-10','qoSYozEQR', 'MB')
('AC22517-2022-11-01-7071','A393-15','SYAyeZSknznDzVNx', 'UB')
('AC04652-2022-11-01-7356','A409-12','zRaDCqsYgYKvWmE', 'SU')
('AC22517-2022-11-01-7077','A394-3','dpbmZZFTAHHCp', 'UB')
('AC22517-2022-11-01-7078','A394-4','VPFTQJHAbYqVOQ', 'UB')
('AC22517-2022-11-02-7097','A395-5','Xx', 'SL')
('SL04652-2022-11-02-7052','S294-20','JVKjiwumkj', 'LB')
('SL22517-2022-11-02-7025','S293-17','mjoWngOoVsmUux', 'LB')
('AC04652-2022-11-02-7083','A394-9','xkdNkEkP', 'UB')
('SL22517-2022-11-02-7182','S300-6','FqpIKmEoGB', 'UB')
('AC22517-2022-11-01-7249','A403-13','mTbfOAcXhoTuY', 'LB')
('SL12058-2022-11-01-7053','S294-21','OoLfHJY', 'MB')
('SL04652-2022-11-02-7204','S301-4','DdGHniAwz', 'LB')
('SL22517-2022-11-02-7198','S300-22','lBOictcFgK', 'UB')
('SL04652-2022-11-02-7207','S301-7','vFdLMQMcPUYX', 'SL')
('AC04652-2022-11-02-7237','A403-1','nSdrMDGKefrHL', 'LB')
('SL22517-2022-11-01-7153','S299-1','bOudgjumgBoAA', 'LB')
('SL22517-2022-11-01-7154','S299-2','zswdYwvnxfUGrJgw', 'MB')
('AC22517-2022-11-01-7304','A406-14','oprOoMx', 'LB')
('AC22517-2022-11-02-7331','A408-5','ghp', 'SL')
('AC22517-2022-11-01-7307','A406-17','NM', 'SL')
('AC04652-2022-11-02-7291','A406-1','QDitMAldGGNJarq', 'LB')
('SL12058-2022-11-01-7113','S297-9','QqR', 'LB')
('AC04652-2022-11-02-7292','A406-2','hoDh', 'LB')
('SL04652-2022-11-02-7269','S303-21','DUTEwBYQJPcI', 'MB')
('SL04652-2022-11-02-7270','S303-22','qKeAtPrDVPVpW', 'UB')
('AC04652-2022-11-02-7294','A406-4','pYyFsuFDHjc', 'UB')
('SL04652-2022-11-02-7274','S304-2','ziWUCBPuwsGQsy', 'MB')
('SL12058-2022-11-01-7116','S297-12','rrlSPNhDEYoC', 'LB')
('AC22517-2022-11-01-7387','A411-7','JYymYjG', 'LB')
('AC04652-2022-11-01-7666','A426-16','cQ', 'UB')
('AC04652-2022-11-01-7667','A426-17','vzbN', 'SL')
('AC04652-2022-11-02-7386','A411-6','lykGikUmkZrcbIR', 'SU')
('AC22517-2022-11-02-7451','A414-17','UdIFyaEo', 'SL')
('SL22517-2022-11-02-7349','S307-5','vzuNpbhoMMpBVhks', 'MB')
('AC22517-2022-11-01-7418','A413-2','WQGGEsCxkS', 'LB')
('AC22517-2022-11-02-7479','A416-9','UNxeaElvaMfjkv', 'UB')
('SL22517-2022-11-01-7289','S304-17','PxssQUXTCYWoE', 'LB')
('SL12058-2022-11-01-7243','S302-19','lykPfCMTcCaTSqxp', 'UB')
('SL12058-2022-11-01-7244','S302-20','xCtc', 'LB')
('SL22517-2022-11-02-7429','S310-13','RHtjCzoGROUxr', 'MB')
('AC04652-2022-11-02-7471','A416-1','DCLjGh', 'LB')
('AC04652-2022-11-02-7481','A416-11','fpGbLUxIBug', 'SL')
('SL22517-2022-11-01-7339','S306-19','zoP', 'UB')
('AC22517-2022-11-02-7547','A420-5','NQeiRHDYuIe', 'SL')
('SL22517-2022-11-02-7441','S311-1','tS', 'LB')
('AC04652-2022-11-01-7744','A431-4','lqVGozkNjv', 'UB')
('AC22517-2022-11-01-7482','A416-12','IQPCIZVbzn', 'SU')
('SL22517-2022-11-02-7457','S311-17','h', 'LB')
('AC22517-2022-11-02-7563','A421-3','VEkhuEkiSXVto', 'UB')
('AC22517-2022-11-02-7564','A421-4','UWMumFS', 'UB')
('SL04652-2022-11-01-7454','S311-14','KuiNkhMlSmNvh', 'UB')
('AC12058-2022-11-01-7519','A418-13','VizsESbDpswvAMOc', 'LB')
('AC22517-2022-11-01-7534','A419-10','Fp', 'UB')
('SL04652-2022-11-01-7464','S311-24','idTEUEuewCBO', 'SU')
('AC04652-2022-11-02-7540','A419-16','EYxwcWhfdqa', 'UB')
('AC22517-2022-11-01-7537','A419-13','OKAvMj', 'LB')
('AC22517-2022-11-02-7602','A423-6','YmtranysmzSxL', 'SU')
('SL04652-2022-11-02-7486','S312-22','f', 'UB')
('SL22517-2022-11-02-7507','S313-19','suAfZ', 'UB')
('SL12058-2022-11-01-7333','S306-13','qoZuBaKPGmXN', 'MB')
('SL04652-2022-11-02-7491','S313-3','nRtPWvOkgq', 'UB')
('SL12058-2022-11-01-7338','S306-18','yaFqDuTTneI', 'MB')
('SL22517-2022-11-02-7541','S315-5','hv', 'MB')
('AC04652-2022-11-01-7838','A436-8','rSjGRFwvmcs', 'LB')
('SL22517-2022-11-01-7440','S310-24','RhlfsbHAaQhDtn', 'SU')
('SL22517-2022-11-01-7450','S311-10','DPdx', 'MB')
('SL22517-2022-11-02-7564','S316-4','JBH', 'LB')
('SL22517-2022-11-02-7565','S316-5','wcySIBZkLUNlvZIa', 'MB')
('SL12058-2022-11-01-7398','S309-6','RleFGGhyBU', 'UB')
('SL04652-2022-11-02-7549','S315-13','YPJXYYTo', 'MB')
('SL22517-2022-11-02-7567','S316-7','JkTAKtnPQhMG', 'SL')
('SL12058-2022-11-01-7415','S309-23','jSrT', 'SL')
('SL22517-2022-11-01-7487','S312-23','gY', 'SL')
('AC22517-2022-11-01-7634','A425-2','M', 'LB')
('AC22517-2022-11-02-7747','A431-7','o', 'LB')
('AC12058-2022-11-01-7679','A427-11','OrvwaLjer', 'SL')
('AC04652-2022-11-01-7938','A441-18','e', 'SU')
('AC22517-2022-11-02-7756','A431-16','ZoqLjhVE', 'UB')
('AC04652-2022-11-02-7711','A429-7','kNlDVnTukd', 'LB')
('SL04652-2022-11-02-7638','S319-6','kfZcysWlj', 'UB')
('SL04652-2022-11-01-7623','S318-15','UzTkkToOf', 'SL')
('SL04652-2022-11-01-7624','S318-16','DXGEcoTslMc', 'SU')
('SL22517-2022-11-02-7655','S319-23','WlaJQkOsRkvWi', 'SL')
('SL22517-2022-11-02-7660','S320-4','RQuivvfu', 'LB')
('SL12058-2022-11-01-7484','S312-20','CpVt', 'LB')
('SL22517-2022-11-02-7661','S320-5','AhqgbZezwhUJb', 'MB')
('SL22517-2022-11-02-7663','S320-7','yYUSEpQHOczW', 'SL')
('AC22517-2022-11-01-7715','A429-11','emnaUKfmtEGkhUUS', 'SL')
('AC22517-2022-11-01-7721','A429-17','fXEZIUK', 'SL')
('SL12058-2022-11-01-7500','S313-12','KoxqCJlPNblABU', 'LB')
('SL04652-2022-11-01-7647','S319-15','JXRgAHwkaIHjKsU', 'SL')
('AC04652-2022-11-02-7756','A431-16','GKIl', 'UB')
('AC12058-2022-11-01-7732','A430-10','eTR', 'UB')
('AC04652-2022-11-02-7757','A431-17','cN', 'SL')
('SL22517-2022-11-02-7692','S321-12','PzG', 'LB')
('SL22517-2022-11-01-7591','S317-7','QHjdI', 'SL')
('AC04652-2022-11-02-7760','A432-2','kxahZA', 'LB')
('SL04652-2022-11-01-7664','S320-8','YdRdLQlnucyfO', 'SU')
('AC12058-2022-11-01-7737','A430-15','yADnqQUgsyxRrA', 'UB')
('AC22517-2022-11-02-7821','A435-9','aQjzVNSwnWbo', 'UB')
('AC04652-2022-11-02-7767','A432-9','yU', 'UB')
('AC04652-2022-11-01-8008','A445-16','rqEuMz', 'UB')
('AC04652-2022-11-02-7773','A432-15','dg', 'UB')
('AC22517-2022-11-01-7763','A432-5','fYmqARoDZAPLC', 'SL')
('SL12058-2022-11-01-7534','S314-22','GW', 'UB')
('AC22517-2022-11-02-7836','A436-6','zo', 'SU')
('AC22517-2022-11-01-7766','A432-8','CKXbeTGtonmOJJ', 'LB')
('SL12058-2022-11-01-7536','S314-24','vBhPV', 'SU')
('AC04652-2022-11-02-7791','A433-15','xme', 'UB')
('AC12058-2022-11-01-7760','A432-2','YEZNJcXWMO', 'LB')
('SL04652-2022-11-01-7690','S321-10','eMksCqucALVAuFds', 'MB')
('SL22517-2022-11-02-7709','S322-5','wGxoPwgFznJnXtBq', 'MB')
('SL12058-2022-11-01-7543','S315-7','JbETb', 'SL')
('AC22517-2022-11-02-7844','A436-14','yFvYbCrLPP', 'LB')
('AC04652-2022-11-01-8029','A447-1','XFUGDOW', 'LB')
('SL04652-2022-11-01-7697','S321-17','iswlXD', 'LB')
('SL22517-2022-11-02-7711','S322-7','OFLYEBWQljo', 'SL')
('AC04652-2022-11-01-8173','A455-1','WA', 'LB')
('SL22517-2022-11-02-7846','S327-22','blDVUBkCQU', 'UB')
('AC22517-2022-11-02-7997','A445-5','MTSZNzLXBdeorNs', 'SL')
('AC04652-2022-11-01-8186','A455-14','QMXpqeSRDm', 'LB')
('SL22517-2022-11-02-7904','S330-8','jjJNVufUIHSpXVS', 'SU')
('AC12058-2022-11-01-7970','A443-14','PMEvOk', 'LB')
('AC22517-2022-11-02-8036','A447-8','KpIpJLTf', 'LB')
('AC22517-2022-11-01-7972','A443-16','fwybhzXiuzYo', 'UB')
('AC04652-2022-11-02-8074','A449-10','CqvKxI', 'UB')
('SL12058-2022-11-01-7825','S327-1','VJ', 'LB')
('SL04652-2022-11-01-7997','S334-5','pk', 'MB')
('AC22517-2022-11-01-8042','A447-14','KcuaO', 'LB')
('SL04652-2022-11-01-7999','S334-7','qtyNzstwL', 'SL')
('AC04652-2022-11-02-8079','A449-15','PV', 'UB')
('SL22517-2022-11-02-8004','S334-12','GkvqPwlrM', 'LB')
('SL22517-2022-11-01-7915','S330-19','OqFwUoHTyMueJQ', 'UB')
('AC22517-2022-11-02-8119','A452-1','cFdQg', 'LB')
('AC04652-2022-11-02-8087','A450-5','BsEhDnBdATYGBz', 'SL')
('AC22517-2022-11-02-8127','A452-9','UwOzK', 'UB')
('AC04652-2022-11-01-8333','A463-17','OuEMbDYkLLVMh', 'SL')
('SL04652-2022-11-01-8026','S335-10','puIzwhjH', 'MB')
('SL12058-2022-11-01-7854','S328-6','aMUU', 'UB')
('SL12058-2022-11-01-7855','S328-7','T', 'SL')
('SL12058-2022-11-01-7856','S328-8','PAqis', 'SU')
('SL22517-2022-11-02-8029','S335-13','gOKRiuQLIHrKHC', 'MB')
('AC04652-2022-11-02-8111','A451-11','ZnNGEY', 'SL')
('SL12058-2022-11-01-7874','S329-2','PSzMRhVRifC', 'MB')
('SL12058-2022-11-01-7875','S329-3','fvpqpVXhxiTgg', 'UB')
('AC04652-2022-11-02-8112','A451-12','uXnFLNKOOQUqvAD', 'SU')
('AC04652-2022-11-01-8356','A465-4','HrGfeyZXzrZ', 'UB')
('SL22517-2022-11-01-7945','S332-1','oWVustyfFdHToZDk', 'LB')
('SL04652-2022-11-02-8028','S335-12','cBVTujCClFPN', 'LB')
('SL04652-2022-11-01-8046','S336-6','sT', 'UB')
('SL04652-2022-11-02-8030','S335-14','cpAgouEurPQm', 'UB')
('SL22517-2022-11-02-8040','S335-24','QNnbMqtngkEwWjaS', 'SU')
('AC04652-2022-11-02-8120','A452-2','FSxYtGG', 'LB')
('SL12058-2022-11-01-7879','S329-7','mODKCbe', 'SL')
('SL12058-2022-11-01-7880','S329-8','cIPkpXCuEhQtph', 'SU')
('AC04652-2022-11-02-8152','A453-16','sD', 'UB')
('SL04652-2022-11-01-8087','S337-23','bzyfooMJ', 'SL')
('SL12058-2022-11-01-7921','S331-1','FrizHjezmNotE', 'LB')
('SL12058-2022-11-01-7922','S331-2','crhj', 'MB')
('SL04652-2022-11-02-8065','S337-1','GLybuo', 'LB')
('AC22517-2022-11-02-8191','A456-1','phfPcZGGMoNEv', 'LB')
('SL12058-2022-11-01-7924','S331-4','MXXzFY', 'LB')
('AC04652-2022-11-01-8402','A467-14','rlfdKaKhEgOmBdW', 'LB')
('AC22517-2022-11-02-8193','A456-3','sTeQHsJbjkCAkwn', 'UB')
('AC22517-2022-11-02-8194','A456-4','bUzzJa', 'UB')
('AC22517-2022-11-01-8125','A452-7','LPYXm', 'LB')
('AC04652-2022-11-01-8435','A469-11','YcRSZyDM', 'SL')
('SL04652-2022-11-01-8145','S340-9','LxuFq', 'LB')
('AC04652-2022-11-01-8452','A470-10','hpqphwjkSVprm', 'UB')
('SL04652-2022-11-01-8149','S340-13','YvVMrAFjau', 'MB')
('AC12058-2022-11-01-8190','A455-18','fnUeZTNNobkLhO', 'SU')
('SL04652-2022-11-01-8152','S340-16','TsymV', 'SU')
('AC22517-2022-11-01-8176','A455-4','yAWbrxpSX', 'UB')
('SL12058-2022-11-01-7986','S333-18','xDz', 'MB')
('AC04652-2022-11-01-8459','A470-17','sXsaKeWClLGuowpr', 'SL')
('AC04652-2022-11-01-8460','A470-18','Dvh', 'SU')
('SL04652-2022-11-02-8130','S339-18','nKphjMbIm', 'MB')
('AC22517-2022-11-01-8186','A455-14','nzL', 'LB')
('SL22517-2022-11-01-8095','S338-7','rPpUDyAnRKrACJK', 'SL')
('SL04652-2022-11-01-8199','S342-15','dEmYlCqBP', 'SL')
('SL22517-2022-11-01-8104','S338-16','mTzAkcLmxsBlF', 'SU')
('SL04652-2022-11-01-8205','S342-21','c', 'MB')
('AC22517-2022-11-01-8245','A459-1','IEKE', 'LB')
('AC04652-2022-11-02-8297','A461-17','y', 'SL')
('AC04652-2022-11-01-8526','A474-12','ZRdIRppTFCbrr', 'SU')
('SL22517-2022-11-02-8206','S342-22','CkMfaSRDViKEBWf', 'UB')
('SL04652-2022-11-01-8212','S343-4','FEg', 'LB')
('SL22517-2022-11-02-8211','S343-3','KHl', 'UB')
('AC04652-2022-11-02-8332','A463-16','RFvxq', 'UB')
('AC04652-2022-11-01-8566','A476-16','GzaV', 'UB')
('AC22517-2022-11-02-8378','A466-8','PTrkuu', 'LB')
('SL12058-2022-11-01-8097','S338-9','GMDfByjeMFWGeS', 'LB')
('AC12058-2022-11-01-8318','A463-2','aR', 'LB')
('SL12058-2022-11-01-8099','S338-11','AZhffwIVRt', 'UB')
('SL22517-2022-11-01-8208','S342-24','S', 'SU')
('AC22517-2022-11-02-8416','A468-10','Dud', 'UB')
('SL04652-2022-11-01-8299','S346-19','Dc', 'UB')
('AC22517-2022-11-02-8421','A468-15','ybkJM', 'UB')
('AC04652-2022-11-02-8392','A467-4','jelCYeYf', 'UB')
('AC22517-2022-11-01-8335','A464-1','nR', 'LB')
('AC04652-2022-11-01-8617','A479-13','Ri', 'LB')
('SL22517-2022-11-01-8227','S343-19','B', 'UB')
('AC04652-2022-11-01-8622','A479-18','knDXPpcLy', 'SU')
('SL04652-2022-11-02-8288','S346-8','sCRcX', 'SU')
('AC12058-2022-11-01-8354','A465-2','nfQXYltaNjtVk', 'LB')
('SL22517-2022-11-02-8298','S346-18','pfHDOzeCXGMKST', 'MB')
('SL12058-2022-11-01-8142','S340-6','nYfTtmSNCG', 'UB')
('SL22517-2022-11-01-8237','S344-5','d', 'MB')
('AC04652-2022-11-01-8642','A481-2','IDU', 'LB')
('AC12058-2022-11-01-8374','A466-4','HJWvtTtgZMj', 'UB')
('AC22517-2022-11-02-8466','A471-6','ZJNdOH', 'SU')
('AC12058-2022-11-01-8383','A466-13','a', 'LB')
('SL22517-2022-11-01-8256','S344-24','nRIZVAWF', 'SU')
('AC22517-2022-11-01-8374','A466-4','IAsEHyYAuoiz', 'UB')
('AC04652-2022-11-02-8441','A469-17','cTePoMCllYsYpLFf', 'SL')
('SL22517-2022-11-01-8269','S345-13','Z', 'MB')
('SL22517-2022-11-02-8339','S348-11','tKZYAdTlraf', 'UB')
('AC22517-2022-11-02-8484','A472-6','EZ', 'SU')
('AC22517-2022-11-02-8485','A472-7','pXhQSuqFZ', 'LB')
('SL12058-2022-11-01-8186','S342-2','HMaiDQvSCiDv', 'MB')
('AC22517-2022-11-01-8396','A467-8','i', 'LB')
('AC22517-2022-11-02-8487','A472-9','cxChNKyLSC', 'UB')
('AC04652-2022-11-02-8456','A470-14','tBauyUEtzM', 'LB')
('SL04652-2022-11-01-8392','S350-16','NpWhEWS', 'SU')
('SL12058-2022-11-01-8246','S344-14','KWGiJlJurCtVPK', 'UB')
('AC22517-2022-11-01-8455','A470-13','bV', 'LB')
('AC22517-2022-11-01-8456','A470-14','gkkdaJoMKqAwjn', 'LB')
('SL04652-2022-11-01-8413','S351-13','EevGLbPpVpIvjSE', 'MB')
('SL12058-2022-11-01-8253','S344-21','frhnZX', 'MB')
('SL22517-2022-11-01-8333','S348-5','WOXXxhj', 'MB')
('SL04652-2022-11-02-8408','S351-8','qSdNZ', 'SU')
('SL22517-2022-11-01-8338','S348-10','dOq', 'MB')
('AC04652-2022-11-01-8732','A486-2','vxBZejkciH', 'LB')
('AC04652-2022-11-01-8744','A486-14','kzGcKsXZ', 'LB')
('SL22517-2022-11-02-8407','S351-7','fKoXOHKGUDdPcR', 'SL')
('AC22517-2022-11-02-8570','A477-2','JHvTGVZtbuQv', 'LB')
('SL04652-2022-11-01-8443','S352-19','HwCjoPiWFutfaqdc', 'UB')
('SL22517-2022-11-02-8410','S351-10','gLUqQpbhmtjlrs', 'MB')
('AC12058-2022-11-01-8476','A471-16','vwjY', 'UB')
('AC12058-2022-11-01-8477','A471-17','gUOoagVVKuwkanP', 'SL')
('AC04652-2022-11-02-8545','A475-13','AOuuHZrOmF', 'LB')
('AC22517-2022-11-02-8583','A477-15','BLrBC', 'UB')
('SL12058-2022-11-01-8289','S346-9','BfFJiDMquHz', 'LB')
('AC22517-2022-11-02-8586','A477-18','czVMXx', 'SU')
('SL12058-2022-11-01-8291','S346-11','cxOkmJippoe', 'UB')
('SL04652-2022-11-01-8464','S353-16','noIPsqziqtB', 'SU')
('AC22517-2022-11-01-8505','A473-9','Mum', 'UB')
('SL12058-2022-11-01-8299','S346-19','tSXjwaFpO', 'UB')
('SL04652-2022-11-02-8448','S352-24','hRikfTySUtWIVE', 'SU')
('AC12058-2022-11-01-8498','A473-2','v', 'LB')
('SL12058-2022-11-01-8316','S347-12','iowPfhdBuTZHc', 'LB')
('AC12058-2022-11-01-8515','A474-1','spwgQp', 'LB')
('AC12058-2022-11-01-8518','A474-4','osHCnwroUmRFc', 'UB')
('AC04652-2022-11-01-8788','A489-4','fBBwIQyxmKRLD', 'UB')
('SL22517-2022-11-02-8455','S353-7','RtTNAHfTMNruV', 'SL')
('AC12058-2022-11-01-8525','A474-11','BlpJpoGtoSRYp', 'SL')
('AC22517-2022-11-01-8530','A474-16','Ez', 'UB')
('AC22517-2022-11-02-8625','A480-3','iAkdZ', 'UB')
('AC04652-2022-11-02-8597','A478-11','RsvphgejEtC', 'SL')
('AC22517-2022-11-02-8630','A480-8','yJjYLpa', 'LB')
('SL22517-2022-11-02-8467','S353-19','vOZPFYLacsvxnaVd', 'UB')
('AC12058-2022-11-01-8534','A475-2','ootBfsW', 'LB')
('SL22517-2022-11-02-8468','S353-20','cGvPYssfRrnm', 'LB')
('SL04652-2022-11-01-8500','S355-4','ZnizTTbTwih', 'LB')
('AC12058-2022-11-01-8535','A475-3','HQj', 'UB')
('AC12058-2022-11-01-8536','A475-4','ntS', 'UB')
('AC22517-2022-11-02-8634','A480-12','pRTHIKRYKhiwIdgN', 'SU')
('AC04652-2022-11-01-8802','A489-18','ms', 'SU')
('SL04652-2022-11-01-8504','S355-8','plEsNlHWGN', 'SU')
('AC22517-2022-11-02-8639','A480-17','yHtIKmZfFmcsLawX', 'SL')
('SL12058-2022-11-01-8341','S348-13','xJ', 'MB')
('AC22517-2022-11-02-8649','A481-9','fYNJcbkyFNx', 'UB')
('SL12058-2022-11-01-8387','S350-11','TrjtIGvlhXOHG', 'UB')
('AC04652-2022-11-01-8866','A493-10','xqSapcgvVTIxJ', 'UB')
('AC12058-2022-11-01-8599','A478-13','CSMA', 'LB')
('AC22517-2022-11-02-8691','A483-15','qQRE', 'UB')
('AC04652-2022-11-01-8920','A496-10','YkkkbitvYTlYdt', 'UB')
('AC22517-2022-11-01-8655','A481-15','rbTDyGaZWIxadoYj', 'UB')
('SL04652-2022-11-02-8595','S359-3','oMuMiKCyYFHQK', 'UB')
('AC22517-2022-11-02-8736','A486-6','BqtvdWZqFMZ', 'SU')
('SL04652-2022-11-02-8598','S359-6','uWjwDlKWwTunlaX', 'UB')
('SL22517-2022-11-02-8567','S357-23','eYlaFTBywb', 'SL')
('AC04652-2022-11-01-8927','A496-17','hLtlDqF', 'SL')
('AC22517-2022-11-01-8664','A482-6','xGxbXfEinUiMPXIc', 'SU')
('AC04652-2022-11-01-8944','A497-16','AlVlQqsXE', 'UB')
('AC04652-2022-11-02-8743','A486-13','tONkVJyNUUlKSzg', 'LB')
('AC04652-2022-11-01-8962','A498-16','bqbTFHCsAVsowgb', 'UB')
('AC22517-2022-11-02-8772','A488-6','vPpVrCtHkMXOLam', 'SU')
('SL22517-2022-11-02-8600','S359-8','guICTkXjOH', 'SU')
('AC22517-2022-11-01-8720','A485-8','NKjT', 'LB')
('AC12058-2022-11-01-8727','A485-15','rsGPsd', 'UB')
('SL22517-2022-11-02-8645','S361-5','JCXga', 'MB')
('SL22517-2022-11-02-8670','S362-6','SGLNp', 'UB')
('AC22517-2022-11-02-8829','A491-9','RMMlOOcZoBgoBvt', 'UB')
('AC12058-2022-11-01-8754','A487-6','T', 'SU')
('SL12058-2022-11-01-8548','S357-4','jIUffCSLCO', 'LB')
('AC04652-2022-11-02-8814','A490-12','joJLjSk', 'SU')
('AC22517-2022-11-01-8769','A488-3','geRvjcgpDsvzyQQ', 'UB')
('AC12058-2022-11-01-8757','A487-9','IzuknYCIJw', 'UB')
('SL12058-2022-11-01-8552','S357-8','hufByBTIz', 'SU')
('SL22517-2022-11-02-8685','S362-21','ghuLvdPrxdTT', 'MB')
('AC04652-2022-11-02-8824','A491-4','xJkS', 'UB')
('SL04652-2022-11-01-8695','S363-7','DXDRogtdQBZ', 'SL')
('AC22517-2022-11-01-8774','A488-8','RQTUrGC', 'LB')
('SL22517-2022-11-01-8662','S361-22','XVONNsMiiLPQHF', 'UB')
('SL12058-2022-11-01-8558','S357-14','zENfnKuaf', 'UB')
('SL22517-2022-11-02-8692','S363-4','NvsEoMlYX', 'LB')
('AC22517-2022-11-01-8778','A488-12','no', 'SU')
('SL04652-2022-11-02-8727','S364-15','EvBvUCgKwefOCGmD', 'SL')
('SL22517-2022-11-02-8694','S363-6','pQQOupD', 'UB')
('AC04652-2022-11-02-8833','A491-13','EaI', 'LB')
('SL12058-2022-11-01-8567','S357-23','tFpyJvNOWxOfUqGM', 'SL')
('AC22517-2022-11-01-8782','A488-16','AHfJINcZEXZY', 'UB')
('SL12058-2022-11-01-8569','S358-1','wphzA', 'LB')
('AC04652-2022-11-01-9070','A504-16','ReRa', 'UB')
('SL22517-2022-11-02-8707','S363-19','eIlYKTwKJ', 'UB')
('AC04652-2022-11-01-9073','A505-1','UwdyVNWsxjpp', 'LB')
('AC12058-2022-11-01-8791','A489-7','qnGlMPoFzLPQ', 'LB')
('SL22517-2022-11-02-8728','S364-16','KIeQcn', 'SU')
('SL22517-2022-11-02-8729','S364-17','lTUeOTUivuuCtV', 'LB')
('AC04652-2022-11-01-9096','A506-6','LH', 'SU')
